name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.16: [{direction}, *]",0,0.16037735849056603,0,-1.0,-1.0,-1.0
"0.55: [{evaluateCustomBlock:userDef}, *]",1,0.5471698113207547,0.5171102661596958,-1.0,-1.0,-1.0
"0.25: [{getCostumeIdx}, *]",2,0.24528301886792453,0.21292775665399238,-1.0,-1.0,-1.0
"0.13: [{getTimer}, *]",3,0.1320754716981132,0,-1.0,-1.0,-1.0
"0.43: [{literal:Stage}, *]",4,0.4339622641509434,0.467680608365019,-1.0,-1.0,-1.0
"0.50: [{literal:all}, *]",5,0.5,0.3155893536121673,-1.0,-1.0,-1.0
"0.19: [{literal:back}, *]",6,0.18867924528301888,0.24714828897338403,-1.0,-1.0,-1.0
"0.28: [{literal:color}, *]",7,0.2830188679245283,0.18631178707224336,-1.0,-1.0,-1.0
"0.41: [{literal:down arrow}, *]",8,0.4056603773584906,0.2585551330798479,-1.0,-1.0,-1.0
"0.41: [{literal:ghost}, *]",9,0.4056603773584906,0.38783269961977185,-1.0,-1.0,-1.0
"0.67: [{literal:left arrow}, *]",10,0.6698113207547169,0.43346007604562736,-1.0,-1.0,-1.0
"0.39: [{literal:mouse-pointer}, *]",11,0.3867924528301887,0.2813688212927757,-1.0,-1.0,-1.0
"0.46: [{literal:myself}, *]",12,0.46226415094339623,0.34600760456273766,-1.0,-1.0,-1.0
"0.67: [{literal:right arrow}, *]",13,0.6698113207547169,0.43346007604562736,-1.0,-1.0,-1.0
"0.55: [{literal:space}, *]",14,0.5471698113207547,0.3840304182509506,-1.0,-1.0,-1.0
"0.55: [{literal:up arrow}, *]",15,0.5471698113207547,0.39543726235741444,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",16,1.0,0.9923954372623575,-1.0,-1.0,-1.0
"0.19: [{reportMouseDown}, *]",17,0.18867924528301888,0.18250950570342206,-1.0,-1.0,-1.0
"0.18: [{reportMouseX}, *]",18,0.1792452830188679,0.1520912547528517,-1.0,-1.0,-1.0
"0.13: [{reportMouseY}, *]",19,0.1320754716981132,0.12927756653992395,-1.0,-1.0,-1.0
"0.47: [{script}, *]",20,0.4716981132075472,0.5209125475285171,-1.0,-1.0,-1.0
"0.80: [{var:userDef}, *]",21,0.8018867924528302,0.5741444866920152,-1.0,-1.0,-1.0
"1.00: [{varMenu:userDef}, *]",22,1.0,0.6273764258555133,-1.0,-1.0,-1.0
"0.38: [{xPosition}, *]",23,0.37735849056603776,0.27756653992395436,-1.0,-1.0,-1.0
"0.36: [{yPosition}, *]",24,0.3584905660377358,0.29277566539923955,-1.0,-1.0,-1.0
"0.28: [script, {bounceOffEdge}, *]",25,0.2830188679245283,0.11787072243346007,-1.0,-1.0,-1.0
"0.22: [script, {clearEffects}, *]",26,0.2169811320754717,0.19391634980988592,-1.0,-1.0,-1.0
"0.14: [script, {doResetTimer}, *]",27,0.14150943396226415,0.11406844106463879,-1.0,-1.0,-1.0
"0.22: [script, {doStopAllSounds}, *]",28,0.2169811320754717,0.21292775665399238,-1.0,-1.0,-1.0
"0.43: [script, {doWearNextCostume}, *]",29,0.4339622641509434,0.5019011406844106,-1.0,-1.0,-1.0
"0.51: [script, {evaluateCustomBlock:userDef}, *]",30,0.5094339622641509,0.49809885931558934,-1.0,-1.0,-1.0
"0.22: [reportEquals, {getCostumeIdx}, *]",31,0.2169811320754717,0.16730038022813687,-1.0,-1.0,-1.0
"0.83: [script, {hide}, *]",32,0.8301886792452831,0.7908745247148289,-1.0,-1.0,-1.0
