name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.57: [{evaluateCustomBlock:userDef}, *]",0,0.5689655172413793,0.46153846153846156,-1.0,-1.0,-1.0
"0.25: [{getCostumeIdx}, *]",1,0.25287356321839083,0.18974358974358974,-1.0,-1.0,-1.0
"0.49: [{literal:Stage}, *]",2,0.4885057471264368,0.39487179487179486,-1.0,-1.0,-1.0
"0.46: [{literal:all}, *]",3,0.45977011494252873,0.29743589743589743,-1.0,-1.0,-1.0
"0.23: [{literal:back}, *]",4,0.22988505747126436,0.2153846153846154,-1.0,-1.0,-1.0
"0.19: [{literal:brightness}, *]",5,0.1896551724137931,0.15384615384615385,-1.0,-1.0,-1.0
"0.22: [{literal:color}, *]",6,0.21839080459770116,0.20512820512820512,-1.0,-1.0,-1.0
"0.55: [{literal:down arrow}, *]",7,0.5459770114942529,0.11794871794871795,-1.0,-1.0,-1.0
"0.45: [{literal:ghost}, *]",8,0.4540229885057471,0.29743589743589743,-1.0,-1.0,-1.0
"0.89: [{literal:left arrow}, *]",9,0.8850574712643678,0.15384615384615385,-1.0,-1.0,-1.0
"0.29: [{literal:mouse-pointer}, *]",10,0.28735632183908044,0.3128205128205128,-1.0,-1.0,-1.0
"0.89: [{literal:right arrow}, *]",11,0.8850574712643678,0.15897435897435896,-1.0,-1.0,-1.0
"0.53: [{literal:space}, *]",12,0.5344827586206896,0.3076923076923077,-1.0,-1.0,-1.0
"0.79: [{literal:up arrow}, *]",13,0.7873563218390804,0.14358974358974358,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",14,1.0,0.9897435897435898,-1.0,-1.0,-1.0
"0.21: [{reportMouseDown}, *]",15,0.20689655172413793,0.14871794871794872,-1.0,-1.0,-1.0
"0.14: [{reportMouseX}, *]",16,0.13793103448275862,0.14871794871794872,-1.0,-1.0,-1.0
"0.12: [{reportMouseY}, *]",17,0.1206896551724138,0.10256410256410256,-1.0,-1.0,-1.0
"0.51: [{script}, *]",18,0.5114942528735632,0.48717948717948717,-1.0,-1.0,-1.0
"0.78: [{var:userDef}, *]",19,0.7758620689655172,0.5230769230769231,-1.0,-1.0,-1.0
"0.97: [{varDec:userDef}, *]",20,0.9712643678160919,0.8974358974358975,-1.0,-1.0,-1.0
"0.86: [{varMenu:userDef}, *]",21,0.8620689655172413,0.6205128205128205,-1.0,-1.0,-1.0
"0.42: [{xPosition}, *]",22,0.41954022988505746,0.21025641025641026,-1.0,-1.0,-1.0
"0.40: [{yPosition}, *]",23,0.40229885057471265,0.19487179487179487,-1.0,-1.0,-1.0
"0.17: [script, {bounceOffEdge}, *]",24,0.16666666666666666,0.17435897435897435,-1.0,-1.0,-1.0
"0.17: [script, {clearEffects}, *]",25,0.1724137931034483,0.16923076923076924,-1.0,-1.0,-1.0
"0.15: [script, {doResetTimer}, *]",26,0.14942528735632185,0,-1.0,-1.0,-1.0
