,,cochangescore0,cochangescore1,cochangescore2,cochangescore3,cochangescore4,keymove0,keymove1,keymove2,keymove3,keymove4,jump0,jump1,jump2,jump3,jump4,movetomouse0,movetomouse1,movetomouse2,movetomouse3,movetomouse4,costopall0,costopall1,costopall2,costopall3,costopall4
-1,0.2,0.6666666666666667,0.5714285714285714,0.4897959183673469,0.46511627906976744,0.5384615384615384,0.7749999999999999,0.7777777777777779,0.810126582278481,0.8615384615384616,0.7857142857142857,0.5,0.5945945945945946,0.4,0.6666666666666666,0.6086956521739131,0.2105263157894737,0.3,0.4,0.5454545454545454,0.47619047619047616,0.28571428571428575,0,0.25,0.4,0.33333333333333337
-1,0.3,0.6666666666666667,0.5714285714285714,0.4897959183673469,0.46511627906976744,0.5384615384615384,0.7749999999999999,0.7777777777777779,0.810126582278481,0.8615384615384616,0.7857142857142857,0.5,0.5945945945945946,0.4,0.6666666666666666,0.6086956521739131,0.2105263157894737,0.3,0.4,0.5454545454545454,0.47619047619047616,0.28571428571428575,0,0.25,0.4,0.33333333333333337
-1,0.4,0.6666666666666667,0.5714285714285714,0.4897959183673469,0.46511627906976744,0.5384615384615384,0.7749999999999999,0.7777777777777779,0.810126582278481,0.8615384615384616,0.7857142857142857,0.5,0.5945945945945946,0.4,0.6666666666666666,0.6086956521739131,0.2105263157894737,0.3,0.4,0.5454545454545454,0.47619047619047616,0.28571428571428575,0,0.25,0.4,0.33333333333333337
-1,0.5,0.6666666666666667,0.5714285714285714,0.4897959183673469,0.46511627906976744,0.5384615384615384,0.7749999999999999,0.7777777777777779,0.810126582278481,0.8615384615384616,0.7857142857142857,0.5,0.5945945945945946,0.4,0.6666666666666666,0.6086956521739131,0.2105263157894737,0.3,0.4,0.5454545454545454,0.47619047619047616,0.28571428571428575,0,0.25,0.4,0.33333333333333337
-1,0.6,0.6666666666666667,0.5714285714285714,0.4897959183673469,0.46511627906976744,0.5384615384615384,0.7749999999999999,0.7777777777777779,0.810126582278481,0.8615384615384616,0.7857142857142857,0.5,0.5945945945945946,0.4,0.6666666666666666,0.6086956521739131,0.2105263157894737,0.3,0.4,0.5454545454545454,0.47619047619047616,0.28571428571428575,0,0.25,0.4,0.33333333333333337
