,11,21,31,41,51,61,71,81,91,101,111,121,131,141,151,161,171,181,191,201,211,221,231,241,251,261,271,281,291,301,311,321,331,341,351,361,371,381,391,401,411
0,2,7,9,11,16,18,23,28,31,36,41,49,54,57,62,70,79,84,89,94,98,100,100,101,103,107,110,112,114,115,115,115,115,115,115,115,115,115,115,115,115
1,2,4,10,14,22,27,33,38,41,45,48,51,55,59,63,68,72,72,75,79,81,86,89,94,97,97,99,101,101,102,105,106,110,112,114,115,115,115,115,115,115
2,3,8,13,21,24,30,37,42,45,48,53,61,64,73,77,82,85,86,90,95,96,97,98,102,104,106,109,111,112,113,114,114,115,115,115,115,115,115,115,115,115
3,2,6,10,11,17,22,27,31,37,41,44,53,60,65,70,77,78,83,85,89,91,91,92,96,103,106,107,108,109,112,113,115,115,115,115,115,115,115,115,115,115
4,2,9,12,18,25,30,33,40,46,52,57,61,65,67,69,72,78,82,82,85,91,94,99,100,101,104,107,107,111,114,115,115,115,115,115,115,115,115,115,115,115
5,1,3,5,9,14,21,27,32,35,40,47,52,57,62,66,71,76,76,80,84,89,94,96,99,101,104,104,105,107,109,110,113,114,115,115,115,115,115,115,115,115
6,4,6,9,12,18,25,31,34,39,45,49,51,54,60,63,70,72,76,83,87,91,95,99,100,100,104,105,106,111,113,115,115,115,115,115,115,115,115,115,115,115
7,3,7,7,9,14,19,26,30,34,40,45,51,52,56,63,70,76,81,85,88,93,95,97,101,102,107,108,109,110,114,115,115,115,115,115,115,115,115,115,115,115
8,3,5,8,12,17,24,31,37,40,44,51,54,61,65,67,69,77,78,84,87,88,91,95,96,101,102,107,109,112,115,115,115,115,115,115,115,115,115,115,115,115
9,1,6,10,13,16,20,26,30,35,40,47,52,55,60,65,72,75,80,82,86,88,92,95,97,100,105,108,109,110,111,111,111,115,115,115,115,115,115,115,115,115
