name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.17: [{direction}, *]",0,0.16831683168316833,0,-1.0,-1.0,-1.0
"0.57: [{evaluateCustomBlock:userDef}, *]",1,0.5742574257425742,0.5223880597014925,-1.0,-1.0,-1.0
"0.26: [{getCostumeIdx}, *]",2,0.25742574257425743,0.22014925373134328,-1.0,-1.0,-1.0
"0.11: [{getTimer}, *]",3,0.10891089108910891,0,-1.0,-1.0,-1.0
"0.43: [{literal:Stage}, *]",4,0.42574257425742573,0.44029850746268656,-1.0,-1.0,-1.0
"0.51: [{literal:all}, *]",5,0.5148514851485149,0.2798507462686567,-1.0,-1.0,-1.0
"0.23: [{literal:back}, *]",6,0.22772277227722773,0.2537313432835821,-1.0,-1.0,-1.0
"0.29: [{literal:color}, *]",7,0.2871287128712871,0.1791044776119403,-1.0,-1.0,-1.0
"0.41: [{literal:down arrow}, *]",8,0.40594059405940597,0.27611940298507465,-1.0,-1.0,-1.0
"0.43: [{literal:ghost}, *]",9,0.42574257425742573,0.3917910447761194,-1.0,-1.0,-1.0
"0.66: [{literal:left arrow}, *]",10,0.6633663366336634,0.43656716417910446,-1.0,-1.0,-1.0
"0.40: [{literal:mouse-pointer}, *]",11,0.39603960396039606,0.26865671641791045,-1.0,-1.0,-1.0
"0.47: [{literal:myself}, *]",12,0.46534653465346537,0.35074626865671643,-1.0,-1.0,-1.0
"0.66: [{literal:right arrow}, *]",13,0.6633663366336634,0.44776119402985076,-1.0,-1.0,-1.0
"0.50: [{literal:space}, *]",14,0.504950495049505,0.3619402985074627,-1.0,-1.0,-1.0
"0.54: [{literal:up arrow}, *]",15,0.5445544554455446,0.40298507462686567,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",16,1.0,0.9925373134328358,-1.0,-1.0,-1.0
"0.23: [{reportMouseDown}, *]",17,0.22772277227722773,0.19402985074626866,-1.0,-1.0,-1.0
"0.20: [{reportMouseX}, *]",18,0.19801980198019803,0.14925373134328357,-1.0,-1.0,-1.0
"0.15: [{reportMouseY}, *]",19,0.1485148514851485,0.13059701492537312,-1.0,-1.0,-1.0
"0.50: [{script}, *]",20,0.504950495049505,0.5,-1.0,-1.0,-1.0
"0.81: [{var:userDef}, *]",21,0.8118811881188119,0.5671641791044776,-1.0,-1.0,-1.0
"1.00: [{varMenu:userDef}, *]",22,1.0,0.6417910447761194,-1.0,-1.0,-1.0
"0.39: [{xPosition}, *]",23,0.38613861386138615,0.27238805970149255,-1.0,-1.0,-1.0
"0.38: [{yPosition}, *]",24,0.37623762376237624,0.2947761194029851,-1.0,-1.0,-1.0
"0.28: [script, {bounceOffEdge}, *]",25,0.27722772277227725,0.11194029850746269,-1.0,-1.0,-1.0
"0.22: [script, {clearEffects}, *]",26,0.21782178217821782,0.19029850746268656,-1.0,-1.0,-1.0
"0.14: [script, {doResetTimer}, *]",27,0.13861386138613863,0.10074626865671642,-1.0,-1.0,-1.0
"0.25: [script, {doStopAllSounds}, *]",28,0.24752475247524752,0.20149253731343283,-1.0,-1.0,-1.0
"0.45: [script, {doWearNextCostume}, *]",29,0.44554455445544555,0.4925373134328358,-1.0,-1.0,-1.0
"0.51: [script, {evaluateCustomBlock:userDef}, *]",30,0.5148514851485149,0.5,-1.0,-1.0,-1.0
"0.23: [reportEquals, {getCostumeIdx}, *]",31,0.22772277227722773,0.17164179104477612,-1.0,-1.0,-1.0
"0.84: [script, {hide}, *]",32,0.8415841584158416,0.7873134328358209,-1.0,-1.0,-1.0
"0.19: [reportAttributeOf, {literal:Stage}, *]",33,0.18811881188118812,0.12313432835820895,-1.0,-1.0,-1.0
"0.11: [reportMonadic, {literal:abs}, *]",34,0.10891089108910891,0,-1.0,-1.0,-1.0
"0.34: [reportKeyPressed, {literal:down arrow}, *]",35,0.33663366336633666,0.19402985074626866,-1.0,-1.0,-1.0
"0.40: [reportTouchingObject, {literal:edge}, *]",36,0.39603960396039606,0.1455223880597015,-1.0,-1.0,-1.0
"0.58: [reportKeyPressed, {literal:left arrow}, *]",37,0.5841584158415841,0.3358208955223881,-1.0,-1.0,-1.0
"0.28: [reportTouchingObject, {literal:mouse-pointer}, *]",38,0.27722772277227725,0.20522388059701493,-1.0,-1.0,-1.0
"0.58: [reportKeyPressed, {literal:right arrow}, *]",39,0.5841584158415841,0.34328358208955223,-1.0,-1.0,-1.0
"0.36: [reportKeyPressed, {literal:space}, *]",40,0.3564356435643564,0.20149253731343283,-1.0,-1.0,-1.0
"0.47: [reportKeyPressed, {literal:up arrow}, *]",41,0.46534653465346537,0.31343283582089554,-1.0,-1.0,-1.0
"0.35: [reportProduct, {literal:userDef}, *]",42,0.3465346534653465,0.33955223880597013,-1.0,-1.0,-1.0
"0.37: [reportAttributeOf, {literal:userDef}, *]",43,0.36633663366336633,0.26119402985074625,-1.0,-1.0,-1.0
"0.33: [reportDifference, {literal:userDef}, *]",44,0.32673267326732675,0.2462686567164179,-1.0,-1.0,-1.0
"0.91: [reportTouchingObject, {literal:userDef}, *]",45,0.9108910891089109,0.43283582089552236,-1.0,-1.0,-1.0
"0.66: [reportRandom, {literal:userDef}, *]",46,0.6633663366336634,0.43283582089552236,-1.0,-1.0,-1.0
"0.60: [reportLessThan, {literal:userDef}, *]",47,0.6039603960396039,0.45149253731343286,-1.0,-1.0,-1.0
"0.71: [reportEquals, {literal:userDef}, *]",48,0.7128712871287128,0.5149253731343284,-1.0,-1.0,-1.0
"0.33: [reportTouchingColor, {literal:userDef}, *]",49,0.32673267326732675,0.25,-1.0,-1.0,-1.0
"0.37: [reportKeyPressed, {literal:userDef}, *]",50,0.36633663366336633,0.24253731343283583,-1.0,-1.0,-1.0
"0.29: [reportSum, {literal:userDef}, *]",51,0.2871287128712871,0.1865671641791045,-1.0,-1.0,-1.0
"0.27: [reportQuotient, {literal:userDef}, *]",52,0.26732673267326734,0.1791044776119403,-1.0,-1.0,-1.0
"1.00: [script, {receiveGo}, *]",53,1.0,0.9626865671641791,-1.0,-1.0,-1.0
"0.48: [script, {removeClone}, *]",54,0.4752475247524752,0.3283582089552239,-1.0,-1.0,-1.0
"0.17: [reportAnd, {reportMouseDown}, *]",55,0.16831683168316833,0.13805970149253732,-1.0,-1.0,-1.0
"0.82: [script, {show}, *]",56,0.8217821782178217,0.7686567164179104,-1.0,-1.0,-1.0
"0.67: [reportEquals, {var:userDef}, *]",57,0.6732673267326733,0.4253731343283582,-1.0,-1.0,-1.0
"0.23: [reportDifference, {var:userDef}, *]",58,0.22772277227722773,0.1455223880597015,-1.0,-1.0,-1.0
"0.13: [reportLetter, {var:userDef}, *]",59,0.12871287128712872,0.1044776119402985,-1.0,-1.0,-1.0
"0.11: [reportListItem, {var:userDef}, *]",60,0.10891089108910891,0,-1.0,-1.0,-1.0
"0.17: [reportSum, {var:userDef}, *]",61,0.16831683168316833,0.14925373134328357,-1.0,-1.0,-1.0
"0.22: [reportQuotient, {var:userDef}, *]",62,0.21782178217821782,0.13805970149253732,-1.0,-1.0,-1.0
"0.59: [reportLessThan, {var:userDef}, *]",63,0.594059405940594,0.39925373134328357,-1.0,-1.0,-1.0
"0.34: [reportProduct, {var:userDef}, *]",64,0.33663366336633666,0.2835820895522388,-1.0,-1.0,-1.0
"0.24: [reportLessThan, {xPosition}, *]",65,0.2376237623762376,0.16791044776119404,-1.0,-1.0,-1.0
"0.30: [reportLessThan, {yPosition}, *]",66,0.297029702970297,0.19402985074626866,-1.0,-1.0,-1.0
"0.20: [doForever, script, {bounceOffEdge}, *]",67,0.19801980198019803,0,-1.0,-1.0,-1.0
"0.19: [sprite:userDef, script, {clearEffects}, *]",68,0.18811881188118812,0.17537313432835822,-1.0,-1.0,-1.0
"0.12: [stage:Stage, script, {doStopAllSounds}, *]",69,0.1188118811881188,0,-1.0,-1.0,-1.0
"0.13: [sprite:userDef, script, {doStopAllSounds}, *]",70,0.12871287128712872,0.1455223880597015,-1.0,-1.0,-1.0
"0.16: [doForever, script, {doWearNextCostume}, *]",71,0.15841584158415842,0.11194029850746269,-1.0,-1.0,-1.0
"0.23: [doRepeat, script, {doWearNextCostume}, *]",72,0.22772277227722773,0.21641791044776118,-1.0,-1.0,-1.0
"0.14: [sprite:userDef, script, {doWearNextCostume}, *]",73,0.13861386138613863,0.19776119402985073,-1.0,-1.0,-1.0
"0.40: [sprite:userDef, script, {evaluateCustomBlock:userDef}, *]",74,0.39603960396039606,0.40671641791044777,-1.0,-1.0,-1.0
"0.17: [doIf, script, {evaluateCustomBlock:userDef}, *]",75,0.16831683168316833,0,-1.0,-1.0,-1.0
"0.12: [doIfElse, script, {evaluateCustomBlock:userDef}, *]",76,0.1188118811881188,0.10074626865671642,-1.0,-1.0,-1.0
"0.13: [doIf, reportEquals, {getCostumeIdx}, *]",77,0.12871287128712872,0.10820895522388059,-1.0,-1.0,-1.0
"0.80: [sprite:userDef, script, {hide}, *]",78,0.801980198019802,0.75,-1.0,-1.0,-1.0
"0.49: [doIf, script, {hide}, *]",79,0.48514851485148514,0.3283582089552239,-1.0,-1.0,-1.0
"0.17: [doForever, script, {hide}, *]",80,0.16831683168316833,0.12313432835820895,-1.0,-1.0,-1.0
"0.28: [doIfElse, script, {hide}, *]",81,0.27722772277227725,0.16044776119402984,-1.0,-1.0,-1.0
"0.35: [doTellTo, reifyScript, {list}, *]",82,0.3465346534653465,0.40671641791044777,-1.0,-1.0,-1.0
"0.35: [script, doTellTo, {list}, *]",83,0.3465346534653465,0.40671641791044777,-1.0,-1.0,-1.0
"0.35: [script, doTellTo, {literal:Stage}, *]",84,0.3465346534653465,0.40671641791044777,-1.0,-1.0,-1.0
"0.12: [script, doDeleteFromList, {literal:all}, *]",85,0.1188118811881188,0.1044776119402985,-1.0,-1.0,-1.0
"0.43: [script, doStopThis, {literal:all}, *]",86,0.42574257425742573,0.20522388059701493,-1.0,-1.0,-1.0
