name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.14: [{direction}, *]",0,0.13953488372093023,0,-1.0,-1.0,-1.0
"0.42: [{evaluateCustomBlock:userDef}, *]",1,0.4186046511627907,0.5245398773006135,-1.0,-1.0,-1.0
"0.14: [{getCostumeIdx}, *]",2,0.13953488372093023,0.23006134969325154,-1.0,-1.0,-1.0
"0.12: [{getTimer}, *]",3,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.33: [{literal:Stage}, *]",4,0.32558139534883723,0.4539877300613497,-1.0,-1.0,-1.0
"0.47: [{literal:all}, *]",5,0.46511627906976744,0.3619631901840491,-1.0,-1.0,-1.0
"0.21: [{literal:back}, *]",6,0.20930232558139536,0.22392638036809817,-1.0,-1.0,-1.0
"0.30: [{literal:color}, *]",7,0.3023255813953488,0.19938650306748465,-1.0,-1.0,-1.0
"0.37: [{literal:ghost}, *]",8,0.37209302325581395,0.37116564417177916,-1.0,-1.0,-1.0
"0.19: [{literal:left arrow}, *]",9,0.18604651162790697,0.5398773006134969,-1.0,-1.0,-1.0
"0.72: [{literal:mouse-pointer}, *]",10,0.7209302325581395,0.24539877300613497,-1.0,-1.0,-1.0
"0.49: [{literal:myself}, *]",11,0.4883720930232558,0.37423312883435583,-1.0,-1.0,-1.0
"0.19: [{literal:right arrow}, *]",12,0.18604651162790697,0.5429447852760736,-1.0,-1.0,-1.0
"0.33: [{literal:space}, *]",13,0.32558139534883723,0.4263803680981595,-1.0,-1.0,-1.0
"0.19: [{literal:up arrow}, *]",14,0.18604651162790697,0.4815950920245399,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",15,1.0,0.9938650306748467,-1.0,-1.0,-1.0
"0.23: [{reportMouseDown}, *]",16,0.23255813953488372,0.1687116564417178,-1.0,-1.0,-1.0
"0.40: [{reportMouseX}, *]",17,0.3953488372093023,0.11042944785276074,-1.0,-1.0,-1.0
"0.21: [{reportMouseY}, *]",18,0.20930232558139536,0,-1.0,-1.0,-1.0
"0.49: [{script}, *]",19,0.4883720930232558,0.5,-1.0,-1.0,-1.0
"0.58: [{var:userDef}, *]",20,0.5813953488372093,0.6503067484662577,-1.0,-1.0,-1.0
"0.28: [{xPosition}, *]",21,0.27906976744186046,0.3128834355828221,-1.0,-1.0,-1.0
"0.23: [{yPosition}, *]",22,0.23255813953488372,0.3006134969325153,-1.0,-1.0,-1.0
"0.16: [script, {clear}, *]",23,0.16279069767441862,0,-1.0,-1.0,-1.0
"0.12: [script, {doStamp}, *]",24,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.16: [script, {doStopAllSounds}, *]",25,0.16279069767441862,0.2116564417177914,-1.0,-1.0,-1.0
"0.33: [script, {doWearNextCostume}, *]",26,0.32558139534883723,0.49079754601226994,-1.0,-1.0,-1.0
"0.37: [script, {evaluateCustomBlock:userDef}, *]",27,0.37209302325581395,0.4938650306748466,-1.0,-1.0,-1.0
"0.12: [reportEquals, {getCostumeIdx}, *]",28,0.11627906976744186,0.18404907975460122,-1.0,-1.0,-1.0
"0.70: [script, {hide}, *]",29,0.6976744186046512,0.803680981595092,-1.0,-1.0,-1.0
"0.12: [reportMonadic, {literal:abs}, *]",30,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.19: [reportTouchingObject, {literal:edge}, *]",31,0.18604651162790697,0.2392638036809816,-1.0,-1.0,-1.0
"0.28: [reportTouchingObject, {literal:mouse-pointer}, *]",32,0.27906976744186046,0.19938650306748465,-1.0,-1.0,-1.0
"0.14: [reportKeyPressed, {literal:space}, *]",33,0.13953488372093023,0.254601226993865,-1.0,-1.0,-1.0
"0.14: [reportKeyPressed, {literal:up arrow}, *]",34,0.13953488372093023,0.3834355828220859,-1.0,-1.0,-1.0
"0.33: [reportTouchingColor, {literal:userDef}, *]",35,0.32558139534883723,0.26993865030674846,-1.0,-1.0,-1.0
"0.28: [reportProduct, {literal:userDef}, *]",36,0.27906976744186046,0.3312883435582822,-1.0,-1.0,-1.0
"0.23: [reportAttributeOf, {literal:userDef}, *]",37,0.23255813953488372,0.294478527607362,-1.0,-1.0,-1.0
