PQGram,Count
"{reportEquals}|literal:userDef|var:userDef|*",58
"{sprite:userDef}|varDec:userDef",6
"{doSetVar}|*|varMenu:userDef|literal:userDef",122
script|{hide}|*|*,1
doIf|script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,101
script|{doSetVar}|*|*|*|varMenu:userDef,122
snapshot|stage:userDef|{sprite:userDef}|script,37
stage:userDef|{sprite:userDef}|script,1
stage:userDef|sprite:userDef|{script}|receiveMessage|show,1
stage:userDef|sprite:userDef|{script}|doSetVar|doIf|doIf|doIf,6
script|doIf|{reportEquals}|var:userDef|*|*|*,93
sprite:userDef|script|{doIf}|script|*|*|*,58
stage:userDef|sprite:userDef|{script}|*|receiveGo,6
"{doIf}|reportEquals|script|*|*",95
"{script}|receiveKey|doSwitchToCostume|*",1
doIf|script|{doSetVar}|varMenu:userDef,81
"{script}|receiveGo|doForever",1
doIf|script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,35
"{script}|*|receiveMessage|doShowVar|*",7
script|doIf|{script}|*|doSetVar|*|*,92
stage:userDef|sprite:userDef|{script}|*|receiveGo,3
"{doIf}|*|*|reportEquals",108
"{receiveMessage}|*|*|literal:userDef",23
doIf|{reportEquals}|var:userDef|*,109
doIf|script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,109
script|{receiveMessage}|*|literal:userDef|*,7
doIf|script|{doSetVar}|*|varMenu:userDef,19
sprite:userDef|script|{doIf}|*|reportEquals,62
script|doIf|{script}|*|doSetVar|*,103
script|doPlaySoundUntilDone|{literal:userDef}|*|*,1
"{script}|*|*|doSetVar",97
script|doIf|{reportEquals}|*|literal:userDef,44
script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,95
doIf|{script}|doSetVar,79
"{doIf}|*|*|*|reportEquals",11
"{doSetVar}|literal:userDef|*|*",106
"{script}|doSetVar",43
script|{doIf}|*|*|reportEquals|script,49
doIf|{reportEquals}|literal:userDef,54
script|doIf|{script}|*|doSetVar,87
script|doIf|{reportEquals}|literal:userDef|var:userDef|*|*,42
script|{doShowVar}|*|*|varMenu:userDef,4
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",99
"{reportRandom}|literal:userDef",7
"{script}|*|doSetVar",64
"{doSetVar}|*|*|*|varMenu:userDef",7
"{reportEquals}|var:userDef|*|*|*",74
stage:userDef|sprite:userDef|{script}|doIf|doIf,9
script|{doShowVar}|varMenu:userDef|*|*,3
doIf|{reportEquals}|literal:userDef,94
"{reportEquals}|*|literal:userDef|var:userDef",15
"{reportEquals}|literal:userDef|var:userDef|*",109
script|{doSetVar}|varMenu:userDef|literal:userDef|*,47
"{receiveMessage}|literal:userDef|*|*",21
doIf|{reportEquals}|literal:userDef|var:userDef|*,69
stage:userDef|sprite:userDef|{script}|doIf,109
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,63
stage:userDef|sprite:userDef|{script}|doIf|doIf|doIf,34
stage:userDef|{sprite:userDef}|varDec:userDef|script|script|script,4
script|doIf|{reportEquals}|*|*|literal:userDef|var:userDef,68
script|doIf|{script}|*|doSetVar|*,80
script|{doSetVar}|*|*|*|varMenu:userDef,99
doSetVar|{reportRandom}|*|literal:userDef|literal:userDef,3
script|{doSetVar}|literal:userDef|*|*|*,71
script|{doBroadcast}|literal:userDef,6
script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,118
doIf|{script}|*|doSetVar|doBroadcast|doBroadcast,1
doIf|{script}|doSetVar,39
"{script}|*|doSetVar",104
"{doSetVar}|*|*|*|varMenu:userDef",10
"{doIf}|reportEquals",64
"{reportEquals}|*|literal:userDef|var:userDef",66
"{reportEquals}|literal:userDef",73
"{receiveKey}|*|*|*|literal:userDef",8
"{doIf}|reportEquals|script|*",49
script|doIf|{script}|*|*|doSetVar|*,82
doIf|script|{doSetVar}|varMenu:userDef,30
script|{doIf}|*|reportEquals,73
script|doIf|{script}|*|*|doSetVar,76
"{reportEquals}|*|*|literal:userDef",105
"{doIf}|reportEquals|script|*|*",98
doIf|script|{doSetVar}|literal:userDef|*,70
doIf|{reportEquals}|*|*|*|literal:userDef,46
snapshot|stage:userDef|{sprite:userDef}|varDec:userDef|script,3
"{sprite:userDef}|script",21
doIf|{script}|*|*|doSetVar|doBroadcast,10
doIf|{script}|doSetVar|*,18
script|{doSetVar}|*|varMenu:userDef,47
script|doIf|{reportEquals}|literal:userDef|var:userDef|*,54
sprite:userDef|script|{doIf}|reportEquals,76
stage:userDef|sprite:userDef|{script}|*|receiveMessage,12
sprite:userDef|script|{doIf}|*|*|reportEquals|script,71
stage:userDef|sprite:userDef|{script}|doIf|doIf|doIf|doIf,45
sprite:userDef|script|{doIf}|script,3
"{script}|*|receiveGo|doSwitchToCostume",2
script|doIf|{reportEquals}|*|*|*|literal:userDef,15
stage:userDef|sprite:userDef|{script}|doSetVar|doIf|doIf,1
script|{doIf}|*|reportEquals,11
stage:userDef|{sprite:userDef}|script|script,6
sprite:userDef|script|{doIf}|*|reportEquals|script|*,58
"{doIf}|script",56
script|{doIf}|reportEquals,14
"{doSetVar}|literal:userDef|*|*|*",119
sprite:userDef|{script}|receiveMessage|doSetVar|*|*,8
doIf|{reportEquals}|*|*|literal:userDef|var:userDef,47
"{sprite:userDef}|varDec:userDef",5
doIf|script|{doBroadcast}|*|literal:userDef|*|*,6
doIf|{reportEquals}|var:userDef|*|*|*,114
script|doIf|{reportEquals}|literal:userDef|var:userDef,61
"{script}|*|*|doSetVar",46
doIf|script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,91
"{script}|doIf|doIf|doIf",31
script|{doIf}|reportEquals|script|*,105
sprite:userDef|script|{doIf}|reportEquals|script,2
script|doIf|{reportEquals}|var:userDef,65
script|{doShowVar}|*|*|varMenu:userDef,1
doIf|{reportEquals}|var:userDef,100
"{snapshot}|stage:userDef",1
"{doIf}|*|reportEquals|script",61
sprite:userDef|{script}|receiveGo|doSetVar,5
script|{doIf}|reportEquals|script|*|*,81
stage:userDef|sprite:userDef|{script}|doShowVar|*|*,13
doIf|{script}|*|doSetVar,50
"{doSetVar}|varMenu:userDef|literal:userDef",28
sprite:userDef|script|{doIf}|*|*|reportEquals|script,54
script|doIf|{reportEquals}|var:userDef|*|*,58
"{sprite:userDef}|varDec:userDef",4
doIf|{script}|*|*|doSetVar|*,19
script|{doSetVar}|varMenu:userDef|literal:userDef|*,41
script|{doIf}|script,107
"{reportEquals}|var:userDef|*",80
"{doSetVar}|reportRandom|*",3
script|doIf|{reportEquals}|literal:userDef|var:userDef,64
script|{doIf}|script|*|*|*,94
script|doIf|{script}|*|doSetVar,81
script|doIf|{script}|*|doSetVar|*,57
stage:userDef|sprite:userDef|{script}|*|receiveMessage,6
script|{doShowVar}|*|varMenu:userDef|*|*,8
"{reportEquals}|literal:userDef|var:userDef",100
script|{doShowVar}|varMenu:userDef|*|*,6
"{doSetVar}|varMenu:userDef|literal:userDef|*",87
"{reportEquals}|literal:userDef|var:userDef",60
sprite:userDef|script|{receiveMessage}|*|*|literal:userDef,17
script|doIf|{script}|doSetVar,41
sprite:userDef|script|{doIf}|reportEquals|script|*,93
script|{doSetVar}|*|varMenu:userDef,98
"{doIf}|reportEquals|script|*|*",89
doIf|{reportEquals}|var:userDef|*,58
"{script}|doSetVar|*",67
"{script}|*|doSetVar|*",65
"{doIf}|*|*|reportEquals",57
doIf|{reportEquals}|*|literal:userDef,77
"{script}|doSetVar",42
"{reportEquals}|literal:userDef",71
"{script}|receiveMessage|doSetVar|*|*",6
doIf|script|{doSetVar}|literal:userDef|*|*|*,105
script|{receiveMessage}|*|literal:userDef|*,10
doIf|{reportEquals}|var:userDef,60
script|{doSetVar}|*|varMenu:userDef|literal:userDef,90
doIf|script|{doSetVar}|varMenu:userDef|literal:userDef|*,52
sprite:userDef|{script}|doIf|doIf|doIf,45
sprite:userDef|{script}|receiveMessage|doShowVar|*,4
script|doSwitchToCostume|{reportRandom}|*|*|literal:userDef,3
"{script}|*|*|doSetVar|*",41
script|{doSetVar}|varMenu:userDef,34
stage:userDef|sprite:userDef|{script}|doIf,47
"{doIf}|script",59
"{reportEquals}|*|literal:userDef",96
script|doIf|{reportEquals}|literal:userDef,16
sprite:userDef|script|{doIf}|*|reportEquals,59
doIf|{reportEquals}|literal:userDef|var:userDef|*,66
"{receiveMessage}|*|literal:userDef|*",1
script|doIf|{script}|*|*|doSetVar,7
script|doIf|{reportEquals}|var:userDef|*|*,81
"{script}|doSetVar|*",107
stage:userDef|sprite:userDef|{script}|doIf|doIf,6
script|doIf|{reportEquals}|*|literal:userDef,38
script|doIf|{reportEquals}|var:userDef|*|*|*,110
doIf|{reportEquals}|*|*|literal:userDef|var:userDef,24
script|doIf|{script}|*|doSetVar|*|*,75
"{doIf}|reportEquals",63
stage:userDef|sprite:userDef|{script}|receiveKey|doSetVar|doIf|doIf,3
"{doSetVar}|literal:userDef|*|*|*",116
script|doIf|{script}|*|doSetVar|*|*,18
"{doShowVar}|*|varMenu:userDef|*",8
"{reportEquals}|var:userDef|*|*|*",83
"{doSetVar}|*|*|*|varMenu:userDef",13
"{script}|*|*|doSetVar|*",32
stage:userDef|sprite:userDef|{script}|*|*|*|receiveGo,8
"{doSetVar}|varMenu:userDef|literal:userDef",68
"{reportEquals}|*|*|literal:userDef|var:userDef",111
"{reportEquals}|literal:userDef|var:userDef|*|*",47
"{sprite:userDef}|script",20
sprite:userDef|{script}|*|receiveMessage,5
doIf|script|{doSetVar}|literal:userDef|*|*|*,48
doIf|{reportEquals}|var:userDef,20
script|{doIf}|reportEquals|script,15
"{stage:userDef}|sprite:userDef|sprite:userDef",5
sprite:userDef|script|{doSetVar}|varMenu:userDef|reportRandom|*,9
stage:userDef|sprite:userDef|{script}|receiveGo|doSetVar,6
"{reportEquals}|*|literal:userDef|var:userDef|*",37
doIf|script|{doSetVar}|varMenu:userDef|literal:userDef|*,6
doIf|reportEquals|{var:userDef}|*,1
doIf|{script}|doSetVar|*|*|*,74
doIf|script|{doBroadcast}|*|literal:userDef|*,7
script|{doSetVar}|*|varMenu:userDef|literal:userDef,81
script|doIf|{script}|*|*|doSetVar,53
script|{doIf}|script|*,64
"*|*|{snapshot}|stage:userDef|*",1
"{doIf}|*|*|*|reportEquals",14
"{doIf}|*|reportEquals",46
script|doIf|{reportEquals}|literal:userDef|var:userDef|*,100
script|{doSetVar}|*|varMenu:userDef|reportRandom,1
"{doIf}|reportEquals|script|*|*",92
"{doIf}|reportEquals|script",74
script|{doSetVar}|*|varMenu:userDef|literal:userDef,84
script|{doIf}|*|reportEquals|script|*,94
stage:userDef|sprite:userDef|{script}|*|receiveGo,12
doIf|{script}|doSetVar|*|*|*,5
"{script}|receiveMessage|doSetVar|*|*",3
doIf|script|{doSetVar}|literal:userDef|*,67
"{doIf}|script|*|*",22
script|{doIf}|*|*|*|reportEquals,6
doIf|{reportEquals}|*|*|*|literal:userDef,69
script|{doSwitchToCostume}|*|*|*|literal:userDef,1
"{script}|*|*|doSetVar|*",35
script|doIf|{reportEquals}|literal:userDef|var:userDef|*,31
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",90
script|{doSetVar}|literal:userDef|*|*|*,94
"{doBroadcast}|*|literal:userDef",7
"{doSetVar}|literal:userDef|*",3
sprite:userDef|{script}|receiveMessage|doShowVar|*,1
script|doIf|{reportEquals}|*|literal:userDef|var:userDef|*,10
script|{doIf}|*|*|reportEquals,3
"{reportEquals}|*|literal:userDef",16
doIf|{reportEquals}|var:userDef|*|*|*,91
script|{doIf}|*|reportEquals|script|*,25
"{sprite:userDef}|varDec:userDef",3
script|{doIf}|script|*,13
"{doIf}|reportEquals|script|*",38
sprite:userDef|{script}|doIf|doIf|doIf,48
"{script}|doIf|doIf",4
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,2
script|doIf|{script}|doSetVar|*|*|*,52
doIf|{script}|*|doSetVar,101
stage:userDef|{sprite:userDef}|script,41
"{reportEquals}|var:userDef|*|*",26
"{reportEquals}|*|literal:userDef|var:userDef|*",31
script|doIf|{reportEquals}|literal:userDef|var:userDef,67
"{doIf}|reportEquals|script",114
script|doIf|{script}|doSetVar|*|*,53
"{reportEquals}|*|literal:userDef",56
script|{doSetVar}|varMenu:userDef|literal:userDef|*,44
doIf|script|{doBroadcast}|literal:userDef|*|*,2
sprite:userDef|script|{doIf}|reportEquals|script|*|*,64
stage:userDef|sprite:userDef|{script}|*|receiveMessage,3
doIf|{reportEquals}|literal:userDef|var:userDef|*|*,32
script|doIf|{script}|doSetVar,92
"{receiveKey}|*|*|*|literal:userDef",2
"{doSetVar}|varMenu:userDef|literal:userDef",108
script|doIf|{script}|*|doSetVar,84
"{reportEquals}|literal:userDef|var:userDef|*|*",53
"{script}|doSetVar",41
stage:userDef|{sprite:userDef}|varDec:userDef|script|script,2
doIf|script|{doSetVar}|literal:userDef,48
script|{doSetVar}|*|*|*|varMenu:userDef,53
"{doIf}|*|reportEquals",86
script|doIf|{reportEquals}|*|literal:userDef|var:userDef|*,44
script|{doShowVar}|varMenu:userDef|*|*,9
stage:userDef|{sprite:userDef}|varDec:userDef|script|script,5
script|{doIf}|*|*|reportEquals|script,26
doIf|{reportEquals}|literal:userDef|var:userDef|*|*,101
sprite:userDef|script|{doIf}|reportEquals|script|*|*,7
script|doIf|{script}|*|*|*|doSetVar,75
stage:userDef|sprite:userDef|{script}|doSetVar|doIf|doIf|*,1
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,40
"{reportEquals}|var:userDef|*|*|*",80
"{doIf}|*|*|reportEquals",6
doIf|{reportEquals}|var:userDef|*,7
"{doIf}|script",58
"{doIf}|script|*|*",73
"{script}|doShowVar|*|*",4
script|{doIf}|*|*|reportEquals|script,95
"{doIf}|*|reportEquals",6
script|{doIf}|script,27
"{reportRandom}|literal:userDef",8
stage:userDef|sprite:userDef|{script}|*|receiveGo,9
doIf|{reportEquals}|literal:userDef|var:userDef,38
stage:userDef|sprite:userDef|{script}|*|*|receiveMessage,23
stage:userDef|sprite:userDef|{script}|receiveGo|doSetVar,3
sprite:userDef|{script}|doIf|doIf,56
"{doSetVar}|literal:userDef|*",43
doIf|{reportEquals}|literal:userDef|var:userDef|*,63
stage:userDef|sprite:userDef|{script}|doIf|*|*,5
script|{doSetVar}|literal:userDef|*|*|*,25
script|{doIf}|script,67
stage:userDef|sprite:userDef|{script}|*|receiveMessage|doSetVar|*,9
sprite:userDef|script|{doSetVar}|*|varMenu:userDef|literal:userDef,11
sprite:userDef|script|{receiveMessage}|literal:userDef|*|*|*,21
"{doIf}|*|*|*|reportEquals",17
doIf|script|{doSetVar}|*|*|*|varMenu:userDef,34
"{doSetVar}|varMenu:userDef|literal:userDef|*",36
snapshot|stage:userDef|{script}|*|*|receiveGo|doForever,1
sprite:userDef|script|{doIf}|*|reportEquals,56
script|{doSetVar}|literal:userDef,20
script|doIf|{script}|doSetVar|*|*|*,18
"{doSetVar}|*|varMenu:userDef|literal:userDef",9
"{script}|*|receiveMessage",4
"{doIf}|reportEquals",62
script|doIf|{reportEquals}|*|literal:userDef,35
doIf|{script}|*|*|*|doSetVar,15
"{doShowVar}|*|*|varMenu:userDef",12
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,109
"{reportEquals}|literal:userDef|var:userDef",20
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",93
script|{doSetVar}|literal:userDef|*,43
script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,72
"{script}|doSetVar|doBroadcast|*",4
"{sprite:userDef}|script",19
doSetVar|{reportRandom}|*|literal:userDef,1
"{doSetVar}|*|*|*|varMenu:userDef",16
"{reportEquals}|literal:userDef|var:userDef|*",7
stage:userDef|sprite:userDef|{script}|doIf|doIf,3
doIf|{script}|*|doSetVar|*|*,28
script|{doSetVar}|*|*|*|varMenu:userDef,7
"{doIf}|reportEquals",61
"{receiveMessage}|*|literal:userDef",19
script|doIf|{reportEquals}|*|literal:userDef,32
"{reportEquals}|literal:userDef|var:userDef|*|*",59
doIf|script|{doSetVar}|literal:userDef|*|*,92
sprite:userDef|script|{receiveKey}|*|literal:userDef,8
doIf|{reportEquals}|literal:userDef|var:userDef|*|*,9
snapshot|stage:userDef|{sprite:userDef}|*|*|varDec:userDef|script,5
doIf|script|{doSetVar}|*|varMenu:userDef|literal:userDef,8
script|doSetVar|{reportRandom}|literal:userDef|*|*,7
"{doSetVar}|literal:userDef|*|*",95
"{reportEquals}|literal:userDef",69
script|{doSetVar}|literal:userDef|*,94
"{reportEquals}|*|literal:userDef|var:userDef|*",25
stage:userDef|sprite:userDef|{script}|doIf|doIf|*|*,6
script|doIf|{script}|doSetVar|*|*,99
"{doBroadcast}|*|*|literal:userDef",8
sprite:userDef|script|{doIf}|*|*|reportEquals,64
sprite:userDef|script|{doHideVar}|varMenu:userDef|*,1
doIf|script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,92
"{doIf}|reportEquals|script|*|*",104
"{doSetVar}|literal:userDef|*|*|*",113
script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,3
script|{doIf}|*|*|*|reportEquals,29
sprite:userDef|script|{doIf}|script,105
"{doSetVar}|*|varMenu:userDef",124
sprite:userDef|{script}|doIf|doIf,16
"{doIf}|script",53
script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,93
stage:userDef|sprite:userDef|{script}|receiveMessage|doHideVar,2
sprite:userDef|{script}|doIf|doIf|doIf|doIf,28
sprite:userDef|script|{doIf}|*|*|*|reportEquals,99
"{reportEquals}|*|*|literal:userDef",94
sprite:userDef|script|{doIf}|*|*|*|reportEquals,59
script|{doSetVar}|varMenu:userDef|literal:userDef,17
script|{receiveKey}|literal:userDef|*|*,6
"{receiveMessage}|literal:userDef|*|*|*",19
script|{doIf}|*|*|*|reportEquals,52
"{script}|receiveGo|doSetVar|*|*",3
"{reportEquals}|*|literal:userDef|var:userDef",77
doIf|script|{doSetVar}|*|*|*|varMenu:userDef,68
sprite:userDef|script|{receiveMessage}|*|*|*|literal:userDef,18
doIf|script|{doSetVar}|*|*|varMenu:userDef,35
"{script}|doSetVar|*",40
sprite:userDef|{script}|doIf,25
doIf|script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,18
script|doIf|{reportEquals}|*|literal:userDef|var:userDef,48
script|doIf|{reportEquals}|literal:userDef,56
script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,116
"{reportRandom}|literal:userDef",9
doIf|script|{doSetVar}|*|varMenu:userDef,13
script|{doSetVar}|literal:userDef|*|*,112
"{snapshot}|stage:userDef|*|*|*",1
script|doIf|{reportEquals}|literal:userDef|var:userDef|*|*,59
doIf|script|{doSetVar}|literal:userDef,110
script|doIf|{reportEquals}|var:userDef|*|*|*,36
"{script}|doIf|doIf",84
stage:userDef|sprite:userDef|{script}|*|receiveMessage,18
"{doSetVar}|varMenu:userDef|literal:userDef",41
"{script}|doSetVar",40
"{script}|*|receiveMessage|doShowVar|*",1
doIf|script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,84
"{doSetVar}|*|varMenu:userDef|literal:userDef|*",105
"{script}|*|*|doSetVar",35
doIf|{script}|doSetVar|*,58
script|{receiveMessage}|literal:userDef,18
sprite:userDef|script|{doIf}|script|*|*|*,1
"{script}|doSetVar|*|*|*",3
sprite:userDef|script|{doIf}|script|*|*|*,75
sprite:userDef|{script}|doHideVar|*|*,1
script|doIf|{script}|doSetVar|*|*|*,92
sprite:userDef|script|{doIf}|reportEquals|script,14
stage:userDef|{sprite:userDef}|script|*|*,6
stage:userDef|sprite:userDef|{script}|doIf,98
script|{receiveMessage}|*|literal:userDef|*,13
"{doIf}|reportEquals|script",34
script|{doSetVar}|varMenu:userDef|literal:userDef|*,53
stage:userDef|sprite:userDef|{script}|doIf,7
"{reportEquals}|var:userDef|*|*|*",68
sprite:userDef|script|{doIf}|script|*|*,62
"{script}|*|*|doSetVar|*",47
"{script}|doSetVar|*",80
script|doIf|{script}|*|doSetVar|doBroadcast,2
"{script}|doIf|doIf",44
"{sprite:userDef}|*|*|*|varDec:userDef",1
"{doIf}|*|reportEquals|script",10
script|doIf|{script}|*|doSetVar,78
doIf|{reportEquals}|*|literal:userDef|var:userDef|*,112
"{script}|doBroadcast|doBroadcast",3
sprite:userDef|script|{doIf}|*|reportEquals|script,48
"{script}|receiveGo|doSetVar",4
script|{doSetVar}|reportRandom|*,3
"{doSetVar}|varMenu:userDef|literal:userDef",1
doIf|{script}|*|*|doSetVar|*,88
sprite:userDef|script|{doSetVar}|reportRandom|*,6
doIf|script|{doSetVar}|varMenu:userDef,19
"{script}|doSetVar|doBroadcast",4
script|{doSetVar}|*|varMenu:userDef|literal:userDef,96
doIf|{reportEquals}|*|literal:userDef|var:userDef|*,7
doIf|{script}|*|doSetVar|*|*,51
"{reportEquals}|literal:userDef",70
script|{doBroadcast}|*|literal:userDef,4
"{script}|*|*|doSetVar|*",44
"{doIf}|reportEquals|script|*",111
doIf|script|{doSetVar}|*|varMenu:userDef,28
"{script}|receiveGo|doShowVar|*",6
"{doIf}|reportEquals|script|*|*",101
"{sprite:userDef}|script",18
stage:userDef|sprite:userDef|{script}|doSetVar,5
doIf|{script}|*|doSetVar|*,102
sprite:userDef|script|{doSetVar}|reportRandom|*,9
snapshot|stage:userDef|{sprite:userDef}|script|script|script,23
sprite:userDef|script|{doIf}|*|reportEquals|script,94
"{reportEquals}|var:userDef|*|*",99
script|{doIf}|script|*|*|*,48
script|{doSetVar}|*|varMenu:userDef|literal:userDef,93
"{doIf}|reportEquals",60
stage:userDef|{sprite:userDef}|varDec:userDef|script,5
script|{doSetVar}|varMenu:userDef,114
script|{doIf}|reportEquals|script|*,102
doForever|{script}|*|doPlaySoundUntilDone|*|*,1
"{doSetVar}|varMenu:userDef|literal:userDef",81
doIf|script|{doSetVar}|*|*|varMenu:userDef,94
sprite:userDef|script|{doIf}|script|*|*,108
sprite:userDef|script|{doSetVar}|*|varMenu:userDef|literal:userDef|*,5
script|doIf|{script}|*|doSetVar|*|*,35
"{reportEquals}|*|*|literal:userDef",43
script|doIf|{reportEquals}|*|*|*|literal:userDef,72
sprite:userDef|script|{doShowVar}|*|*|varMenu:userDef|*,9
script|{doIf}|*|*|*|reportEquals,111
"{receiveMessage}|literal:userDef|*|*|*",16
"{reportEquals}|literal:userDef|var:userDef|*|*",56
doIf|script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,10
doIf|script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,34
doIf|{reportEquals}|*|literal:userDef|var:userDef|*,53
doIf|{script}|doSetVar|*,7
script|{doSetVar}|varMenu:userDef|literal:userDef,68
sprite:userDef|script|{receiveMessage}|*|literal:userDef|*|*,9
script|{doSetVar}|*|varMenu:userDef,36
"{script}|doIf|*|*",6
"{reportEquals}|literal:userDef|var:userDef",7
doIf|script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,57
doIf|{script}|*|doSetVar|*|*,5
script|doIf|{reportEquals}|*|literal:userDef|var:userDef,25
doIf|script|{doSetVar}|*|varMenu:userDef|literal:userDef,90
script|doIf|{reportEquals}|*|*|*|literal:userDef,32
script|{doSetVar}|literal:userDef|*|*|*,2
"{script}|doShowVar",13
"{reportEquals}|*|literal:userDef|var:userDef|*",28
"{doShowVar}|varMenu:userDef|*|*|*",8
"{doIf}|script",52
script|{doSetVar}|varMenu:userDef,74
sprite:userDef|script|{doIf}|*|*|reportEquals|script,88
sprite:userDef|script|{doShowVar}|varMenu:userDef,12
"{reportEquals}|var:userDef|*",40
script|doIf|{script}|doSetVar|doBroadcast|*,2
"{doShowVar}|*|varMenu:userDef",11
script|doIf|{script}|*|*|doSetVar|*,25
