,11,21,31,41,51,61,71,81,91,101,111,121,131,141,151,161,171,181,191,201,211,221,231,241,251,261,271,281,291,301,311,321,331,341,351,361,371,381,391,401,411
0,225.27272727272725,225.27272727272725,137.66666666666666,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,103.0,103.0,107.0,110.0,114.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
1,112.63636363636363,112.63636363636363,118.0,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,90.29032258064515,84.79032258064515,90.29032258064515,93.29032258064515,96.29032258064515,95.29032258064515,97.29032258064515,101.29032258064515,102.29032258064515,101.79032258064515,101.29032258064515,101.29032258064515,102.79032258064515,104.29032258064515,103.79032258064515,105.79032258064515,105.79032258064515,106.29032258064515,113.0,113.0,114.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
2,150.1818181818182,150.1818181818182,98.33333333333333,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,114.11290322580645,109.11290322580645,109.11290322580645,103.11290322580645,104.61290322580645,105.11290322580645,104.61290322580645,105.61290322580645,111.61290322580645,113.61290322580645,114.61290322580645,113.61290322580645,114.61290322580645,114.11290322580645,114.11290322580645,106.0,107.0,109.0,111.0,111.0,114.0,115.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
3,75.0909090909091,75.0909090909091,118.0,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,119.90322580645162,108.45161290322581,98.95161290322581,100.95161290322581,96.95161290322581,96.95161290322581,98.95161290322581,104.45161290322581,104.95161290322581,105.45161290322581,104.95161290322581,104.95161290322581,106.95161290322581,105.95161290322581,106.45161290322581,105.45161290322581,100.0,101.0,107.0,111.0,115.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
4,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,112.63636363636363,97.31818181818181,96.81818181818181,96.81818181818181,97.81818181818181,97.81818181818181,97.31818181818181,100.81818181818181,102.31818181818181,101.31818181818181,103.81818181818181,106.81818181818181,107.81818181818181,104.81818181818181,105.81818181818181,105.81818181818181,114.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
5,187.72727272727272,187.72727272727272,157.33333333333331,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,126.11290322580645,132.61290322580646,129.11290322580646,126.11290322580645,123.61290322580645,119.11290322580645,117.11290322580645,120.61290322580645,120.61290322580645,122.61290322580645,122.11290322580645,123.11290322580645,88.0,92.0,94.0,96.0,97.0,98.0,107.0,110.0,112.0,114.0,114.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
6,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,225.27272727272725,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
7,187.72727272727272,187.72727272727272,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,157.33333333333331,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
8,187.72727272727272,187.72727272727272,137.66666666666666,137.66666666666666,137.66666666666666,137.66666666666666,137.66666666666666,137.66666666666666,137.66666666666666,137.66666666666666,137.66666666666666,99.33333333333333,101.33333333333333,104.33333333333333,106.83333333333333,104.33333333333333,108.33333333333333,110.83333333333333,110.33333333333333,110.83333333333333,112.83333333333333,116.33333333333333,116.83333333333333,117.83333333333333,118.33333333333333,121.33333333333333,122.33333333333333,122.83333333333333,121.83333333333333,121.33333333333333,111.0,115.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
9,75.0909090909091,75.0909090909091,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,177.0,107.0,109.0,112.0,112.0,112.0,115.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0
