,,cochangescore0,cochangescore1,cochangescore2,cochangescore3,cochangescore4,keymove0,keymove1,keymove2,keymove3,keymove4,jump0,jump1,jump2,jump3,jump4,movetomouse0,movetomouse1,movetomouse2,movetomouse3,movetomouse4,costopall0,costopall1,costopall2,costopall3,costopall4
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinear100 object at 0x12a27d990>,0.7076923076923077,0.5245901639344263,0.5625,0.5079365079365079,0.7187499999999999,0.7594936708860759,0.8250000000000001,0.5679012345679012,0.823529411764706,0.6823529411764706,0.4666666666666667,0.6666666666666666,0.5142857142857143,0.6046511627906976,0.4848484848484849,0.30769230769230765,0.2857142857142857,0.28571428571428575,0.5185185185185186,0.5217391304347826,0.21052631578947367,0,0.3333333333333333,0.0,0.32
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinear10 object at 0x10ef31590>,0.7096774193548386,0.5625,0.59375,0.5357142857142857,0.7187499999999999,0.7594936708860759,0.8205128205128205,0.6265060240963854,0.8405797101449276,0.7142857142857143,0.4666666666666667,0.6829268292682926,0.5000000000000001,0.5909090909090908,0.5161290322580646,0.32,0.27586206896551724,0.3529411764705882,0.5833333333333334,0.5454545454545454,0.2222222222222222,0,0.2857142857142857,0.0,0.32
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinearModel object at 0x12aa322d0>,0.6885245901639343,0.5333333333333333,0.6440677966101696,0.6037735849056604,0.6875000000000001,0.7894736842105263,0.8780487804878049,0.8,0.8787878787878788,0.8139534883720931,0.5384615384615385,0.5714285714285714,0.6206896551724138,0.5789473684210527,0.6,0.2222222222222222,0.4000000000000001,0.42857142857142855,0.5714285714285715,0.5,0.3636363636363636,0,0.4444444444444445,0.3333333333333333,0.0
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP1 object at 0x10ef31310>,0.7666666666666667,0.576271186440678,0.6440677966101696,0.6071428571428571,0.7187499999999999,0.8250000000000001,0.8780487804878049,0.8444444444444444,0.8656716417910448,0.8409090909090909,0.43478260869565216,0.6470588235294118,0.6666666666666666,0.6341463414634146,0.6,0.14285714285714288,0.4285714285714285,0.4615384615384615,0.6,0.4444444444444445,0.0,0,0.33333333333333337,0.0,0.0
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP01 object at 0x12aaf0150>,0.7213114754098361,0.576923076923077,0.6037735849056605,0.52,0.75,0.8705882352941177,0.9047619047619048,0.8571428571428572,0.8656716417910448,0.8705882352941177,0.31578947368421056,0.5806451612903226,0.7200000000000001,0.6470588235294118,0.75,0.0,0.18181818181818182,0.4444444444444444,0.15384615384615385,0.0,0.0,0,0.0,0.0,0.0
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinear100 object at 0x12a27d990>,0.6792452830188679,0.6111111111111112,0.6000000000000001,0.509090909090909,0.7042253521126761,0.7000000000000001,0.8674698795180724,0.7906976744186046,0.7536231884057972,0.6666666666666667,0.3703703703703704,0.7000000000000001,0.4736842105263159,0.5641025641025642,0.5405405405405406,0.25000000000000006,0.33333333333333326,0.15384615384615383,0.42553191489361697,0.4615384615384615,0.1818181818181818,0,0.20000000000000004,0.0,0.19999999999999998
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinear10 object at 0x10ef31590>,0.8000000000000002,0.65625,0.5862068965517241,0.5999999999999999,0.6440677966101694,0.7000000000000001,0.896551724137931,0.8,0.7647058823529411,0.6585365853658537,0.4827586206896552,0.761904761904762,0.5000000000000001,0.5714285714285715,0.5128205128205128,0.39999999999999997,0.25,0.125,0.3333333333333333,0.6,0.1818181818181818,0,0.20000000000000004,0.0,0.2105263157894737
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinearModel object at 0x12aa322d0>,0.7017543859649122,0.5964912280701754,0.6440677966101696,0.5555555555555555,0.6666666666666667,0.7631578947368421,0.8809523809523809,0.8666666666666666,0.8529411764705881,0.8333333333333333,0.48,0.7499999999999999,0.5625000000000001,0.619047619047619,0.6,0.13333333333333333,0.33333333333333326,0.30769230769230765,0.25,0.5555555555555556,0.0,0,0.28571428571428575,0.25,0.0
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP1 object at 0x10ef31310>,0.7419354838709677,0.6315789473684211,0.6,0.6181818181818182,0.7536231884057972,0.8395061728395061,0.8780487804878049,0.8571428571428572,0.8529411764705881,0.8235294117647057,0.48,0.631578947368421,0.6666666666666666,0.65,0.6206896551724139,0.15384615384615385,0.26666666666666666,0.3333333333333333,0.4,0.5555555555555556,0.0,0,0.33333333333333337,0.0,0.0
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP01 object at 0x12aaf0150>,0.711864406779661,0.6153846153846154,0.5660377358490566,0.5306122448979592,0.7647058823529412,0.8604651162790697,0.9047619047619048,0.8444444444444444,0.8656716417910448,0.8571428571428571,0.2222222222222222,0.4666666666666667,0.5,0.6470588235294118,0.6153846153846153,0.0,0.18181818181818182,0.0,0.15384615384615385,0.0,0.0,0,0.0,0.0,0.0
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinear100 object at 0x12a27d990>,0.6792452830188679,0.6849315068493151,0.3404255319148936,0.4999999999999999,0.5581395348837209,0.7749999999999999,0.896551724137931,0.6756756756756758,0.8285714285714285,0.7951807228915663,0.5185185185185186,0.6808510638297872,0.5333333333333333,0.5531914893617021,0.45454545454545453,0.0,0.37499999999999994,0.2285714285714286,0.47058823529411764,0.3529411764705882,0.0,0,0.0,0.2222222222222222,0.10526315789473685
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinear10 object at 0x10ef31590>,0.7096774193548386,0.6984126984126984,0.5090909090909091,0.5483870967741936,0.6666666666666667,0.7594936708860759,0.9195402298850575,0.7951807228915662,0.8405797101449276,0.8095238095238095,0.625,0.6829268292682926,0.4137931034482759,0.6122448979591837,0.6060606060606061,0.0,0.4444444444444445,0.1818181818181818,0.375,0.5263157894736842,0.2,0,0.22222222222222224,0.0,0.1111111111111111
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinearModel object at 0x12aa322d0>,0.7333333333333333,0.6206896551724138,0.6129032258064515,0.5714285714285714,0.676470588235294,0.7948717948717948,0.8354430379746834,0.8045977011494252,0.8529411764705881,0.8604651162790697,0.5384615384615385,0.7272727272727273,0.4827586206896552,0.6363636363636364,0.6428571428571429,0.15384615384615385,0.4,0.2222222222222222,0.15384615384615385,0.28571428571428575,0.0,0,0.0,0.0,0.15384615384615385
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP1 object at 0x10ef31310>,0.7017543859649122,0.6315789473684211,0.6129032258064515,0.6101694915254238,0.6865671641791046,0.8674698795180722,0.8780487804878049,0.8314606741573034,0.8656716417910448,0.8470588235294116,0.5,0.7499999999999999,0.5,0.6829268292682927,0.6666666666666665,0.0,0.26666666666666666,0.0,0.2857142857142857,0.5,0.0,0,0.0,0.0,0.0
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP01 object at 0x12aaf0150>,0.7142857142857142,0.5882352941176471,0.5818181818181818,0.5384615384615384,0.7058823529411764,0.8604651162790697,0.9047619047619048,0.8181818181818183,0.8656716417910448,0.8674698795180723,0.31578947368421056,0.4666666666666667,0.23529411764705882,0.7058823529411765,0.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
