name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.14: [{direction}, *]",0,0.14285714285714285,0,-1.0,-1.0,-1.0
"0.53: [{evaluateCustomBlock:userDef}, *]",1,0.5333333333333333,0.5037878787878788,-1.0,-1.0,-1.0
"0.24: [{getCostumeIdx}, *]",2,0.23809523809523808,0.21212121212121213,-1.0,-1.0,-1.0
"0.12: [{getTimer}, *]",3,0.12380952380952381,0,-1.0,-1.0,-1.0
"0.44: [{literal:Stage}, *]",4,0.4380952380952381,0.4393939393939394,-1.0,-1.0,-1.0
"0.54: [{literal:all}, *]",5,0.5428571428571428,0.3068181818181818,-1.0,-1.0,-1.0
"0.20: [{literal:back}, *]",6,0.2,0.23106060606060605,-1.0,-1.0,-1.0
"0.29: [{literal:color}, *]",7,0.2857142857142857,0.18181818181818182,-1.0,-1.0,-1.0
"0.43: [{literal:down arrow}, *]",8,0.42857142857142855,0.2765151515151515,-1.0,-1.0,-1.0
"0.41: [{literal:ghost}, *]",9,0.4095238095238095,0.3560606060606061,-1.0,-1.0,-1.0
"0.67: [{literal:left arrow}, *]",10,0.6666666666666666,0.4318181818181818,-1.0,-1.0,-1.0
"0.41: [{literal:mouse-pointer}, *]",11,0.4095238095238095,0.25757575757575757,-1.0,-1.0,-1.0
"0.48: [{literal:myself}, *]",12,0.47619047619047616,0.3522727272727273,-1.0,-1.0,-1.0
"0.67: [{literal:right arrow}, *]",13,0.6666666666666666,0.4356060606060606,-1.0,-1.0,-1.0
"0.53: [{literal:space}, *]",14,0.5333333333333333,0.36742424242424243,-1.0,-1.0,-1.0
"0.57: [{literal:up arrow}, *]",15,0.5714285714285714,0.3977272727272727,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",16,1.0,0.9924242424242424,-1.0,-1.0,-1.0
"0.21: [{reportMouseDown}, *]",17,0.20952380952380953,0.16287878787878787,-1.0,-1.0,-1.0
"0.17: [{reportMouseX}, *]",18,0.17142857142857143,0.13257575757575757,-1.0,-1.0,-1.0
"0.11: [{reportMouseY}, *]",19,0.11428571428571428,0.10984848484848485,-1.0,-1.0,-1.0
"0.49: [{script}, *]",20,0.4857142857142857,0.5037878787878788,-1.0,-1.0,-1.0
"0.85: [{var:userDef}, *]",21,0.8476190476190476,0.5606060606060606,-1.0,-1.0,-1.0
"1.00: [{varMenu:userDef}, *]",22,1.0,0.6287878787878788,-1.0,-1.0,-1.0
"0.40: [{xPosition}, *]",23,0.4,0.2727272727272727,-1.0,-1.0,-1.0
"0.36: [{yPosition}, *]",24,0.3619047619047619,0.26515151515151514,-1.0,-1.0,-1.0
"0.30: [script, {bounceOffEdge}, *]",25,0.3047619047619048,0.11742424242424243,-1.0,-1.0,-1.0
"0.18: [script, {clearEffects}, *]",26,0.18095238095238095,0.16666666666666666,-1.0,-1.0,-1.0
"0.13: [script, {doResetTimer}, *]",27,0.13333333333333333,0.10606060606060606,-1.0,-1.0,-1.0
"0.25: [script, {doStopAllSounds}, *]",28,0.24761904761904763,0.1893939393939394,-1.0,-1.0,-1.0
"0.46: [script, {doWearNextCostume}, *]",29,0.45714285714285713,0.4772727272727273,-1.0,-1.0,-1.0
"0.48: [script, {evaluateCustomBlock:userDef}, *]",30,0.47619047619047616,0.4810606060606061,-1.0,-1.0,-1.0
"0.22: [reportEquals, {getCostumeIdx}, *]",31,0.21904761904761905,0.1590909090909091,-1.0,-1.0,-1.0
"0.84: [script, {hide}, *]",32,0.8380952380952381,0.7727272727272727,-1.0,-1.0,-1.0
"0.20: [reportAttributeOf, {literal:Stage}, *]",33,0.2,0.11363636363636363,-1.0,-1.0,-1.0
"0.10: [reportAttributeOf, {literal:direction}, *]",34,0.10476190476190476,0,-1.0,-1.0,-1.0
"0.36: [reportKeyPressed, {literal:down arrow}, *]",35,0.3619047619047619,0.19318181818181818,-1.0,-1.0,-1.0
"0.44: [reportTouchingObject, {literal:edge}, *]",36,0.4380952380952381,0.15151515151515152,-1.0,-1.0,-1.0
"0.59: [reportKeyPressed, {literal:left arrow}, *]",37,0.5904761904761905,0.32575757575757575,-1.0,-1.0,-1.0
"0.27: [reportTouchingObject, {literal:mouse-pointer}, *]",38,0.26666666666666666,0.1856060606060606,-1.0,-1.0,-1.0
"0.59: [reportKeyPressed, {literal:right arrow}, *]",39,0.5904761904761905,0.32575757575757575,-1.0,-1.0,-1.0
"0.37: [reportKeyPressed, {literal:space}, *]",40,0.37142857142857144,0.1893939393939394,-1.0,-1.0,-1.0
"0.49: [reportKeyPressed, {literal:up arrow}, *]",41,0.4857142857142857,0.30303030303030304,-1.0,-1.0,-1.0
"0.34: [reportProduct, {literal:userDef}, *]",42,0.34285714285714286,0.3181818181818182,-1.0,-1.0,-1.0
"0.38: [reportAttributeOf, {literal:userDef}, *]",43,0.38095238095238093,0.25,-1.0,-1.0,-1.0
"0.29: [reportDifference, {literal:userDef}, *]",44,0.2857142857142857,0.23484848484848486,-1.0,-1.0,-1.0
"0.92: [reportTouchingObject, {literal:userDef}, *]",45,0.9238095238095239,0.4393939393939394,-1.0,-1.0,-1.0
"0.66: [reportRandom, {literal:userDef}, *]",46,0.6571428571428571,0.44696969696969696,-1.0,-1.0,-1.0
"0.64: [reportLessThan, {literal:userDef}, *]",47,0.638095238095238,0.42803030303030304,-1.0,-1.0,-1.0
"0.71: [reportEquals, {literal:userDef}, *]",48,0.7142857142857143,0.49242424242424243,-1.0,-1.0,-1.0
"0.32: [reportTouchingColor, {literal:userDef}, *]",49,0.3238095238095238,0.25757575757575757,-1.0,-1.0,-1.0
"0.41: [reportKeyPressed, {literal:userDef}, *]",50,0.4095238095238095,0.24621212121212122,-1.0,-1.0,-1.0
"0.26: [reportSum, {literal:userDef}, *]",51,0.2571428571428571,0.18181818181818182,-1.0,-1.0,-1.0
"0.24: [reportQuotient, {literal:userDef}, *]",52,0.23809523809523808,0.17045454545454544,-1.0,-1.0,-1.0
"1.00: [script, {receiveGo}, *]",53,1.0,0.9621212121212122,-1.0,-1.0,-1.0
"0.49: [script, {removeClone}, *]",54,0.4857142857142857,0.32575757575757575,-1.0,-1.0,-1.0
"0.16: [reportAnd, {reportMouseDown}, *]",55,0.1619047619047619,0.11363636363636363,-1.0,-1.0,-1.0
"0.82: [script, {show}, *]",56,0.819047619047619,0.7537878787878788,-1.0,-1.0,-1.0
"0.66: [reportEquals, {var:userDef}, *]",57,0.6571428571428571,0.4053030303030303,-1.0,-1.0,-1.0
"0.19: [reportDifference, {var:userDef}, *]",58,0.19047619047619047,0.14772727272727273,-1.0,-1.0,-1.0
"0.15: [reportSum, {var:userDef}, *]",59,0.1523809523809524,0.14393939393939395,-1.0,-1.0,-1.0
"0.21: [reportQuotient, {var:userDef}, *]",60,0.20952380952380953,0.13257575757575757,-1.0,-1.0,-1.0
"0.62: [reportLessThan, {var:userDef}, *]",61,0.6190476190476191,0.375,-1.0,-1.0,-1.0
"0.33: [reportProduct, {var:userDef}, *]",62,0.3333333333333333,0.26136363636363635,-1.0,-1.0,-1.0
"0.26: [reportLessThan, {xPosition}, *]",63,0.2571428571428571,0.17045454545454544,-1.0,-1.0,-1.0
"0.28: [reportLessThan, {yPosition}, *]",64,0.2761904761904762,0.16666666666666666,-1.0,-1.0,-1.0
"0.23: [doForever, script, {bounceOffEdge}, *]",65,0.22857142857142856,0,-1.0,-1.0,-1.0
"0.16: [sprite:userDef, script, {clearEffects}, *]",66,0.1619047619047619,0.1553030303030303,-1.0,-1.0,-1.0
"0.11: [stage:Stage, script, {doStopAllSounds}, *]",67,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.11: [sprite:userDef, script, {doStopAllSounds}, *]",68,0.11428571428571428,0.13257575757575757,-1.0,-1.0,-1.0
"0.18: [doForever, script, {doWearNextCostume}, *]",69,0.18095238095238095,0.12121212121212122,-1.0,-1.0,-1.0
"0.22: [doRepeat, script, {doWearNextCostume}, *]",70,0.21904761904761905,0.20075757575757575,-1.0,-1.0,-1.0
"0.14: [sprite:userDef, script, {doWearNextCostume}, *]",71,0.14285714285714285,0.19318181818181818,-1.0,-1.0,-1.0
"0.37: [sprite:userDef, script, {evaluateCustomBlock:userDef}, *]",72,0.37142857142857144,0.3977272727272727,-1.0,-1.0,-1.0
"0.10: [stage:Stage, script, {evaluateCustomBlock:userDef}, *]",73,0.10476190476190476,0.10606060606060606,-1.0,-1.0,-1.0
"0.13: [doIf, script, {evaluateCustomBlock:userDef}, *]",74,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.12: [doIf, reportEquals, {getCostumeIdx}, *]",75,0.12380952380952381,0,-1.0,-1.0,-1.0
"0.80: [sprite:userDef, script, {hide}, *]",76,0.8,0.7348484848484849,-1.0,-1.0,-1.0
"0.48: [doIf, script, {hide}, *]",77,0.47619047619047616,0.3333333333333333,-1.0,-1.0,-1.0
"0.18: [doForever, script, {hide}, *]",78,0.18095238095238095,0.125,-1.0,-1.0,-1.0
"0.27: [doIfElse, script, {hide}, *]",79,0.26666666666666666,0.16287878787878787,-1.0,-1.0,-1.0
"0.36: [doTellTo, reifyScript, {list}, *]",80,0.3619047619047619,0.4128787878787879,-1.0,-1.0,-1.0
"0.36: [script, doTellTo, {list}, *]",81,0.3619047619047619,0.4128787878787879,-1.0,-1.0,-1.0
"0.36: [script, doTellTo, {literal:Stage}, *]",82,0.3619047619047619,0.4128787878787879,-1.0,-1.0,-1.0
"0.12: [reportEquals, reportAttributeOf, {literal:Stage}, *]",83,0.12380952380952381,0,-1.0,-1.0,-1.0
"0.10: [script, doDeleteFromList, {literal:all}, *]",84,0.10476190476190476,0.10606060606060606,-1.0,-1.0,-1.0
"0.47: [script, doStopThis, {literal:all}, *]",85,0.4666666666666667,0.22727272727272727,-1.0,-1.0,-1.0
"0.19: [script, goToLayer, {literal:back}, *]",86,0.19047619047619047,0.2196969696969697,-1.0,-1.0,-1.0
"0.13: [script, setEffect, {literal:brightness}, *]",87,0.13333333333333333,0.13257575757575757,-1.0,-1.0,-1.0
"0.20: [script, changeEffect, {literal:color}, *]",88,0.2,0.12878787878787878,-1.0,-1.0,-1.0
"0.13: [script, setEffect, {literal:color}, *]",89,0.13333333333333333,0,-1.0,-1.0,-1.0
"0.27: [doIf, reportKeyPressed, {literal:down arrow}, *]",90,0.26666666666666666,0.10984848484848485,-1.0,-1.0,-1.0
"0.19: [doIf, reportTouchingObject, {literal:edge}, *]",91,0.19047619047619047,0,-1.0,-1.0,-1.0
"0.17: [doUntil, reportTouchingObject, {literal:edge}, *]",92,0.17142857142857143,0,-1.0,-1.0,-1.0
"0.15: [reportOr, reportTouchingObject, {literal:edge}, *]",93,0.1523809523809524,0,-1.0,-1.0,-1.0
"0.46: [script, goToLayer, {literal:front}, *]",94,0.45714285714285713,0.42045454545454547,-1.0,-1.0,-1.0
"0.29: [script, changeEffect, {literal:ghost}, *]",95,0.2857142857142857,0.2803030303030303,-1.0,-1.0,-1.0
