name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.58: [{evaluateCustomBlock:userDef}, *]",0,0.5789473684210527,0.4797979797979798,-1.0,-1.0,-1.0
"0.25: [{getCostumeIdx}, *]",1,0.24561403508771928,0.20202020202020202,-1.0,-1.0,-1.0
"0.11: [{getTimer}, *]",2,0.10526315789473684,0,-1.0,-1.0,-1.0
"0.52: [{literal:Stage}, *]",3,0.52046783625731,0.40404040404040403,-1.0,-1.0,-1.0
"0.43: [{literal:all}, *]",4,0.4327485380116959,0.31313131313131315,-1.0,-1.0,-1.0
"0.25: [{literal:back}, *]",5,0.24561403508771928,0.21717171717171718,-1.0,-1.0,-1.0
"0.19: [{literal:brightness}, *]",6,0.19298245614035087,0.1717171717171717,-1.0,-1.0,-1.0
"0.23: [{literal:color}, *]",7,0.22807017543859648,0.20202020202020202,-1.0,-1.0,-1.0
"0.54: [{literal:down arrow}, *]",8,0.5380116959064327,0,-1.0,-1.0,-1.0
"0.47: [{literal:ghost}, *]",9,0.47368421052631576,0.32323232323232326,-1.0,-1.0,-1.0
"0.91: [{literal:left arrow}, *]",10,0.9064327485380117,0.15151515151515152,-1.0,-1.0,-1.0
"0.27: [{literal:mouse-pointer}, *]",11,0.27485380116959063,0.3434343434343434,-1.0,-1.0,-1.0
"0.89: [{literal:right arrow}, *]",12,0.8947368421052632,0.16161616161616163,-1.0,-1.0,-1.0
"0.55: [{literal:space}, *]",13,0.5497076023391813,0.3282828282828283,-1.0,-1.0,-1.0
"0.81: [{literal:up arrow}, *]",14,0.8070175438596491,0.12121212121212122,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",15,1.0,0.98989898989899,-1.0,-1.0,-1.0
"0.20: [{reportMouseDown}, *]",16,0.19883040935672514,0.1717171717171717,-1.0,-1.0,-1.0
"0.15: [{reportMouseX}, *]",17,0.14619883040935672,0.1717171717171717,-1.0,-1.0,-1.0
"0.13: [{reportMouseY}, *]",18,0.1286549707602339,0.13131313131313133,-1.0,-1.0,-1.0
"0.53: [{script}, *]",19,0.5263157894736842,0.4898989898989899,-1.0,-1.0,-1.0
"0.78: [{var:userDef}, *]",20,0.7777777777777778,0.5202020202020202,-1.0,-1.0,-1.0
"0.98: [{varDec:userDef}, *]",21,0.9766081871345029,0.9191919191919192,-1.0,-1.0,-1.0
"0.87: [{varMenu:userDef}, *]",22,0.8654970760233918,0.6212121212121212,-1.0,-1.0,-1.0
"0.43: [{xPosition}, *]",23,0.4269005847953216,0.20202020202020202,-1.0,-1.0,-1.0
"0.43: [{yPosition}, *]",24,0.4269005847953216,0.21212121212121213,-1.0,-1.0,-1.0
"0.15: [script, {bounceOffEdge}, *]",25,0.15204678362573099,0.17676767676767677,-1.0,-1.0,-1.0
"0.19: [script, {clearEffects}, *]",26,0.1871345029239766,0.21212121212121213,-1.0,-1.0,-1.0
"0.15: [script, {doResetTimer}, *]",27,0.15204678362573099,0,-1.0,-1.0,-1.0
"0.24: [script, {doStopAllSounds}, *]",28,0.23976608187134502,0.1919191919191919,-1.0,-1.0,-1.0
"0.52: [script, {doWearNextCostume}, *]",29,0.52046783625731,0.4494949494949495,-1.0,-1.0,-1.0
"0.56: [script, {evaluateCustomBlock:userDef}, *]",30,0.5555555555555556,0.45454545454545453,-1.0,-1.0,-1.0
"0.19: [reportEquals, {getCostumeIdx}, *]",31,0.19298245614035087,0.1717171717171717,-1.0,-1.0,-1.0
"0.87: [script, {hide}, *]",32,0.8713450292397661,0.7424242424242424,-1.0,-1.0,-1.0
"0.18: [reportAttributeOf, {literal:Stage}, *]",33,0.18128654970760233,0.10606060606060606,-1.0,-1.0,-1.0
"0.40: [reportKeyPressed, {literal:down arrow}, *]",34,0.40350877192982454,0,-1.0,-1.0,-1.0
"0.35: [reportTouchingObject, {literal:edge}, *]",35,0.34502923976608185,0.10606060606060606,-1.0,-1.0,-1.0
"0.75: [reportKeyPressed, {literal:left arrow}, *]",36,0.7543859649122807,0,-1.0,-1.0,-1.0
"0.20: [reportTouchingObject, {literal:mouse-pointer}, *]",37,0.2046783625730994,0.21717171717171718,-1.0,-1.0,-1.0
"0.74: [reportKeyPressed, {literal:right arrow}, *]",38,0.7426900584795322,0.10606060606060606,-1.0,-1.0,-1.0
"0.37: [reportKeyPressed, {literal:space}, *]",39,0.3684210526315789,0.14646464646464646,-1.0,-1.0,-1.0
"0.66: [reportKeyPressed, {literal:up arrow}, *]",40,0.6608187134502924,0,-1.0,-1.0,-1.0
"0.44: [reportProduct, {literal:userDef}, *]",41,0.43859649122807015,0.26262626262626265,-1.0,-1.0,-1.0
"0.36: [reportAttributeOf, {literal:userDef}, *]",42,0.3567251461988304,0.24242424242424243,-1.0,-1.0,-1.0
