name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.19: [reportMonadic, {var:userDef}, *]",67,0.19117647058823528,0,-1.0,-1.0,-1.0
"0.12: [reportListLength, {var:userDef}, *]",68,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.78: [reportEquals, {var:userDef}, *]",69,0.7794117647058824,0.40863787375415284,-1.0,-1.0,-1.0
"0.35: [reportDifference, {var:userDef}, *]",70,0.35294117647058826,0.11627906976744186,-1.0,-1.0,-1.0
"0.21: [reportLetter, {var:userDef}, *]",71,0.20588235294117646,0,-1.0,-1.0,-1.0
"0.10: [reportListContainsItem, {var:userDef}, *]",72,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.18: [reportListItem, {var:userDef}, *]",73,0.17647058823529413,0,-1.0,-1.0,-1.0
"0.32: [reportSum, {var:userDef}, *]",74,0.3235294117647059,0.10631229235880399,-1.0,-1.0,-1.0
"0.37: [reportQuotient, {var:userDef}, *]",75,0.36764705882352944,0.10631229235880399,-1.0,-1.0,-1.0
"0.15: [reportStringSize, {var:userDef}, *]",76,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.87: [reportLessThan, {var:userDef}, *]",77,0.8676470588235294,0.3488372093023256,-1.0,-1.0,-1.0
"0.74: [reportProduct, {var:userDef}, *]",78,0.7352941176470589,0.17940199335548174,-1.0,-1.0,-1.0
"0.51: [reportLessThan, {xPosition}, *]",79,0.5147058823529411,0.12292358803986711,-1.0,-1.0,-1.0
"0.15: [reportEquals, {xPosition}, *]",80,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.15: [reportDifference, {yPosition}, *]",81,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.13: [reportEquals, {yPosition}, *]",82,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.46: [reportLessThan, {yPosition}, *]",83,0.45588235294117646,0.13953488372093023,-1.0,-1.0,-1.0
"0.22: [sprite:userDef, script, {clearEffects}, *]",84,0.22058823529411764,0.14285714285714285,-1.0,-1.0,-1.0
"0.13: [sprite:userDef, script, {doStopAllSounds}, *]",85,0.1323529411764706,0.12624584717607973,-1.0,-1.0,-1.0
"0.13: [doIf, script, {doStopAllSounds}, *]",86,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.16: [doForever, script, {doWearNextCostume}, *]",87,0.16176470588235295,0.132890365448505,-1.0,-1.0,-1.0
"0.29: [doRepeat, script, {doWearNextCostume}, *]",88,0.29411764705882354,0.18604651162790697,-1.0,-1.0,-1.0
"0.22: [reifyScript, script, {doWearNextCostume}, *]",89,0.22058823529411764,0,-1.0,-1.0,-1.0
"0.13: [doIfElse, script, {doWearNextCostume}, *]",90,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.31: [sprite:userDef, script, {doWearNextCostume}, *]",91,0.3088235294117647,0.14950166112956811,-1.0,-1.0,-1.0
"0.10: [doUntil, script, {doWearNextCostume}, *]",92,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.15: [doIf, script, {doWearNextCostume}, *]",93,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.56: [sprite:userDef, script, {evaluateCustomBlock:userDef}, *]",94,0.5588235294117647,0.3521594684385382,-1.0,-1.0,-1.0
"0.18: [stage:Stage, script, {evaluateCustomBlock:userDef}, *]",95,0.17647058823529413,0,-1.0,-1.0,-1.0
"0.10: [doUntil, script, {evaluateCustomBlock:userDef}, *]",96,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.12: [doRepeat, script, {evaluateCustomBlock:userDef}, *]",97,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.21: [doForever, script, {evaluateCustomBlock:userDef}, *]",98,0.20588235294117646,0,-1.0,-1.0,-1.0
"0.29: [doIf, script, {evaluateCustomBlock:userDef}, *]",99,0.29411764705882354,0,-1.0,-1.0,-1.0
"0.22: [doIfElse, script, {evaluateCustomBlock:userDef}, *]",100,0.22058823529411764,0,-1.0,-1.0,-1.0
"0.10: [customBlock:userDef, script, {evaluateCustomBlock:userDef}, *]",101,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.16: [doIf, reportEquals, {getCostumeIdx}, *]",102,0.16176470588235295,0,-1.0,-1.0,-1.0
"0.10: [reportOr, reportEquals, {getCostumeIdx}, *]",103,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.10: [doSwitchToCostume, reportDifference, {getCostumeIdx}, *]",104,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.12: [doIfElse, reportEquals, {getCostumeIdx}, *]",105,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.96: [sprite:userDef, script, {hide}, *]",106,0.9558823529411765,0.707641196013289,-1.0,-1.0,-1.0
"0.53: [doIf, script, {hide}, *]",107,0.5294117647058824,0.3388704318936877,-1.0,-1.0,-1.0
"0.22: [doForever, script, {hide}, *]",108,0.22058823529411764,0.12292358803986711,-1.0,-1.0,-1.0
"0.35: [doIfElse, script, {hide}, *]",109,0.35294117647058826,0.15614617940199335,-1.0,-1.0,-1.0
"0.53: [doTellTo, reifyScript, {list}, *]",110,0.5294117647058824,0.3687707641196013,-1.0,-1.0,-1.0
"0.53: [script, doTellTo, {list}, *]",111,0.5294117647058824,0.3687707641196013,-1.0,-1.0,-1.0
"0.53: [script, doTellTo, {literal:Stage}, *]",112,0.5294117647058824,0.3687707641196013,-1.0,-1.0,-1.0
"0.12: [reportEquals, reportAttributeOf, {literal:Stage}, *]",113,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.15: [reportQuotient, reportMonadic, {literal:abs}, *]",114,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.15: [reportLessThan, reportMonadic, {literal:abs}, *]",115,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.19: [script, doDeleteFromList, {literal:all}, *]",116,0.19117647058823528,0,-1.0,-1.0,-1.0
"0.24: [script, doStopThis, {literal:all}, *]",117,0.23529411764705882,0.3089700996677741,-1.0,-1.0,-1.0
"0.35: [script, goToLayer, {literal:back}, *]",118,0.35294117647058826,0.17940199335548174,-1.0,-1.0,-1.0
"0.28: [script, setEffect, {literal:brightness}, *]",119,0.27941176470588236,0,-1.0,-1.0,-1.0
"0.16: [script, changeEffect, {literal:brightness}, *]",120,0.16176470588235295,0,-1.0,-1.0,-1.0
"0.15: [script, changeEffect, {literal:color}, *]",121,0.14705882352941177,0.14950166112956811,-1.0,-1.0,-1.0
"0.16: [script, setEffect, {literal:color}, *]",122,0.16176470588235295,0,-1.0,-1.0,-1.0
"0.12: [doIf, reportKeyPressed, {literal:down arrow}, *]",123,0.11764705882352941,0.16279069767441862,-1.0,-1.0,-1.0
"0.13: [doIf, reportTouchingObject, {literal:edge}, *]",124,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.13: [doUntil, reportTouchingObject, {literal:edge}, *]",125,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.65: [script, goToLayer, {literal:front}, *]",126,0.6470588235294118,0.38205980066445183,-1.0,-1.0,-1.0
"0.51: [script, changeEffect, {literal:ghost}, *]",127,0.5147058823529411,0.2292358803986711,-1.0,-1.0,-1.0
"0.63: [script, setEffect, {literal:ghost}, *]",128,0.6323529411764706,0.25249169435215946,-1.0,-1.0,-1.0
"0.46: [doIf, reportKeyPressed, {literal:left arrow}, *]",129,0.45588235294117646,0.23588039867109634,-1.0,-1.0,-1.0
"0.50: [reportOr, reportKeyPressed, {literal:left arrow}, *]",130,0.5,0,-1.0,-1.0,-1.0
"0.24: [doIfElse, reportTouchingObject, {literal:mouse-pointer}, *]",131,0.23529411764705882,0.10299003322259136,-1.0,-1.0,-1.0
"0.10: [reportNot, reportTouchingObject, {literal:mouse-pointer}, *]",132,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.15: [reportAnd, reportTouchingObject, {literal:mouse-pointer}, *]",133,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.54: [script, createClone, {literal:myself}, *]",134,0.5441176470588235,0.33554817275747506,-1.0,-1.0,-1.0
"0.12: [reportAttributeOf, reportObject, {literal:myself}, *]",135,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.49: [script, doStopThis, {literal:other scripts in sprite}, *]",136,0.4852941176470588,0.2026578073089701,-1.0,-1.0,-1.0
"0.40: [script, receiveInteraction, {literal:pressed}, *]",137,0.39705882352941174,0.36212624584717606,-1.0,-1.0,-1.0
"0.50: [reportOr, reportKeyPressed, {literal:right arrow}, *]",138,0.5,0,-1.0,-1.0,-1.0
"0.46: [doIf, reportKeyPressed, {literal:right arrow}, *]",139,0.45588235294117646,0.2292358803986711,-1.0,-1.0,-1.0
"0.25: [reportOr, reportKeyPressed, {literal:space}, *]",140,0.25,0,-1.0,-1.0,-1.0
"0.18: [script, receiveKey, {literal:space}, *]",141,0.17647058823529413,0.2159468438538206,-1.0,-1.0,-1.0
"0.29: [script, doStopThis, {literal:this script}, *]",142,0.29411764705882354,0.2059800664451827,-1.0,-1.0,-1.0
"0.24: [reportAnd, reportKeyPressed, {literal:up arrow}, *]",143,0.23529411764705882,0,-1.0,-1.0,-1.0
"0.26: [doIfElse, reportKeyPressed, {literal:up arrow}, *]",144,0.2647058823529412,0,-1.0,-1.0,-1.0
"0.12: [script, receiveKey, {literal:up arrow}, *]",145,0.11764705882352941,0.10299003322259136,-1.0,-1.0,-1.0
"0.28: [doIf, reportKeyPressed, {literal:up arrow}, *]",146,0.27941176470588236,0.16611295681063123,-1.0,-1.0,-1.0
"0.46: [reportOr, reportKeyPressed, {literal:up arrow}, *]",147,0.45588235294117646,0,-1.0,-1.0,-1.0
"0.10: [doWaitUntil, reportLessThan, {literal:userDef}, *]",148,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.28: [doWaitUntil, reportEquals, {literal:userDef}, *]",149,0.27941176470588236,0.132890365448505,-1.0,-1.0,-1.0
"0.12: [doWaitUntil, reportTouchingObject, {literal:userDef}, *]",150,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.18: [script, doAddToList, {literal:userDef}, *]",151,0.17647058823529413,0,-1.0,-1.0,-1.0
"0.12: [script, turnLeft, {literal:userDef}, *]",152,0.11764705882352941,0.13953488372093023,-1.0,-1.0,-1.0
"0.76: [script, doPlaySoundUntilDone, {literal:userDef}, *]",153,0.7647058823529411,0.5083056478405316,-1.0,-1.0,-1.0
"0.35: [script, setXPosition, {literal:userDef}, *]",154,0.35294117647058826,0.10963455149501661,-1.0,-1.0,-1.0
"0.24: [gotoXY, reportRandom, {literal:userDef}, *]",155,0.23529411764705882,0.20930232558139536,-1.0,-1.0,-1.0
"0.74: [doIf, reportEquals, {literal:userDef}, *]",156,0.7352941176470589,0.3953488372093023,-1.0,-1.0,-1.0
"0.12: [changeXPosition, reportQuotient, {literal:userDef}, *]",157,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.10: [gotoXY, reportDifference, {literal:userDef}, *]",158,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.18: [reportEquals, reportRandom, {literal:userDef}, *]",159,0.17647058823529413,0,-1.0,-1.0,-1.0
"0.54: [script, playSound, {literal:userDef}, *]",160,0.5441176470588235,0.4717607973421927,-1.0,-1.0,-1.0
"0.10: [reportDifference, reportQuotient, {literal:userDef}, *]",161,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.10: [doSwitchToCostume, reportSum, {literal:userDef}, *]",162,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.43: [doIf, reportTouchingColor, {literal:userDef}, *]",163,0.4264705882352941,0.18604651162790697,-1.0,-1.0,-1.0
"0.40: [script, forward, {literal:userDef}, *]",164,0.39705882352941174,0.4219269102990033,-1.0,-1.0,-1.0
"0.18: [script, doFaceTowards, {literal:userDef}, *]",165,0.17647058823529413,0.16611295681063123,-1.0,-1.0,-1.0
"0.44: [doUntil, reportEquals, {literal:userDef}, *]",166,0.4411764705882353,0.19269102990033224,-1.0,-1.0,-1.0
"0.13: [doUntil, reportTouchingObject, {literal:userDef}, *]",167,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.37: [reportOr, reportKeyPressed, {literal:userDef}, *]",168,0.36764705882352944,0,-1.0,-1.0,-1.0
"0.10: [reportQuotient, reportDifference, {literal:userDef}, *]",169,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.31: [reportJoinWords, list, {literal:userDef}, *]",170,0.3088235294117647,0,-1.0,-1.0,-1.0
"0.12: [script, doReplaceInList, {literal:userDef}, *]",171,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.96: [script, gotoXY, {literal:userDef}, *]",172,0.9558823529411765,0.7475083056478405,-1.0,-1.0,-1.0
"0.15: [doSetVar, reportSum, {literal:userDef}, *]",173,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.84: [script, receiveMessage, {literal:userDef}, *]",174,0.8382352941176471,0.5946843853820598,-1.0,-1.0,-1.0
"0.16: [reportDifference, reportProduct, {literal:userDef}, *]",175,0.16176470588235295,0,-1.0,-1.0,-1.0
"0.15: [reportNot, reportKeyPressed, {literal:userDef}, *]",176,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.43: [reportOr, reportTouchingObject, {literal:userDef}, *]",177,0.4264705882352941,0.1461794019933555,-1.0,-1.0,-1.0
"0.16: [reportAnd, reportKeyPressed, {literal:userDef}, *]",178,0.16176470588235295,0,-1.0,-1.0,-1.0
"0.15: [doRepeat, reportRandom, {literal:userDef}, *]",179,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.69: [script, setEffect, {literal:userDef}, *]",180,0.6911764705882353,0.28903654485049834,-1.0,-1.0,-1.0
"0.32: [script, setVolume, {literal:userDef}, *]",181,0.3235294117647059,0.14285714285714285,-1.0,-1.0,-1.0
"0.97: [script, doSetVar, {literal:userDef}, *]",182,0.9705882352941176,0.654485049833887,-1.0,-1.0,-1.0
"0.31: [script, evaluateCustomBlock:userDef, {literal:userDef}, *]",183,0.3088235294117647,0,-1.0,-1.0,-1.0
"0.63: [script, changeEffect, {literal:userDef}, *]",184,0.6323529411764706,0.3554817275747508,-1.0,-1.0,-1.0
"0.50: [reportOr, reportEquals, {literal:userDef}, *]",185,0.5,0.14950166112956811,-1.0,-1.0,-1.0
"0.43: [reportOr, reportLessThan, {literal:userDef}, *]",186,0.4264705882352941,0.11295681063122924,-1.0,-1.0,-1.0
"0.13: [script, createClone, {literal:userDef}, *]",187,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.25: [script, receiveKey, {literal:userDef}, *]",188,0.25,0.16943521594684385,-1.0,-1.0,-1.0
"0.87: [script, doWait, {literal:userDef}, *]",189,0.8676470588235294,0.7774086378737541,-1.0,-1.0,-1.0
"0.32: [script, setYPosition, {literal:userDef}, *]",190,0.3235294117647059,0.10631229235880399,-1.0,-1.0,-1.0
"0.10: [doSwitchToCostume, reportDifference, {literal:userDef}, *]",191,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.15: [changeXPosition, reportDifference, {literal:userDef}, *]",192,0.14705882352941177,0,-1.0,-1.0,-1.0
"0.29: [script, doGotoObject, {literal:userDef}, *]",193,0.29411764705882354,0.2026578073089701,-1.0,-1.0,-1.0
"0.72: [script, setScale, {literal:userDef}, *]",194,0.7205882352941176,0.42857142857142855,-1.0,-1.0,-1.0
"0.13: [doSwitchToCostume, reportRandom, {literal:userDef}, *]",195,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.16: [doChangeVar, reportQuotient, {literal:userDef}, *]",196,0.16176470588235295,0,-1.0,-1.0,-1.0
"0.29: [script, doBroadcastAndWait, {literal:userDef}, *]",197,0.29411764705882354,0.1461794019933555,-1.0,-1.0,-1.0
"0.18: [script, doIf, {literal:userDef}, *]",198,0.17647058823529413,0,-1.0,-1.0,-1.0
"0.41: [reportAnd, reportEquals, {literal:userDef}, *]",199,0.4117647058823529,0.14950166112956811,-1.0,-1.0,-1.0
"0.13: [gotoXY, reportSum, {literal:userDef}, *]",200,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.21: [doIf, reportKeyPressed, {literal:userDef}, *]",201,0.20588235294117646,0.15282392026578073,-1.0,-1.0,-1.0
"0.40: [reportAnd, reportLessThan, {literal:userDef}, *]",202,0.39705882352941174,0.11627906976744186,-1.0,-1.0,-1.0
"0.79: [script, doRepeat, {literal:userDef}, *]",203,0.7941176470588235,0.5149501661129569,-1.0,-1.0,-1.0
"0.19: [reportOr, reportTouchingColor, {literal:userDef}, *]",204,0.19117647058823528,0,-1.0,-1.0,-1.0
"0.29: [reportNot, reportTouchingObject, {literal:userDef}, *]",205,0.29411764705882354,0,-1.0,-1.0,-1.0
"0.71: [doIfElse, reportLessThan, {literal:userDef}, *]",206,0.7058823529411765,0.16611295681063123,-1.0,-1.0,-1.0
"0.63: [doSetVar, reportProduct, {literal:userDef}, *]",207,0.6323529411764706,0,-1.0,-1.0,-1.0
"0.97: [script, doSwitchToCostume, {literal:userDef}, *]",208,0.9705882352941176,0.7840531561461794,-1.0,-1.0,-1.0
"0.10: [reportProduct, reportDifference, {literal:userDef}, *]",209,0.10294117647058823,0,-1.0,-1.0,-1.0
"0.18: [script, doSayFor, {literal:userDef}, *]",210,0.17647058823529413,0.3122923588039867,-1.0,-1.0,-1.0
"0.12: [setHeading, reportRandom, {literal:userDef}, *]",211,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.12: [reportOr, reportOr, {literal:userDef}, *]",212,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.96: [script, doChangeVar, {literal:userDef}, *]",213,0.9558823529411765,0.6179401993355482,-1.0,-1.0,-1.0
"0.12: [doWaitUntil, reportKeyPressed, {literal:userDef}, *]",214,0.11764705882352941,0,-1.0,-1.0,-1.0
"0.76: [script, setHeading, {literal:userDef}, *]",215,0.7647058823529411,0.42524916943521596,-1.0,-1.0,-1.0
"0.21: [reportAnd, reportTouchingObject, {literal:userDef}, *]",216,0.20588235294117646,0,-1.0,-1.0,-1.0
"0.66: [script, changeXPosition, {literal:userDef}, *]",217,0.6617647058823529,0.3588039867109635,-1.0,-1.0,-1.0
"0.76: [doIf, reportTouchingObject, {literal:userDef}, *]",218,0.7647058823529411,0.4186046511627907,-1.0,-1.0,-1.0
"0.26: [script, changeScale, {literal:userDef}, *]",219,0.2647058823529412,0.2724252491694352,-1.0,-1.0,-1.0
"0.16: [doChangeVar, reportProduct, {literal:userDef}, *]",220,0.16176470588235295,0,-1.0,-1.0,-1.0
"0.25: [reportSum, reportProduct, {literal:userDef}, *]",221,0.25,0,-1.0,-1.0,-1.0
"0.24: [doWait, reportRandom, {literal:userDef}, *]",222,0.23529411764705882,0.14950166112956811,-1.0,-1.0,-1.0
"0.22: [doIfElse, reportTouchingObject, {literal:userDef}, *]",223,0.22058823529411764,0,-1.0,-1.0,-1.0
"0.46: [script, doGlide, {literal:userDef}, *]",224,0.45588235294117646,0.31893687707641194,-1.0,-1.0,-1.0
"0.87: [script, changeYPosition, {literal:userDef}, *]",225,0.8676470588235294,0.38870431893687707,-1.0,-1.0,-1.0
"0.25: [doSetVar, reportRandom, {literal:userDef}, *]",226,0.25,0.12292358803986711,-1.0,-1.0,-1.0
"0.24: [reportLessThan, reportAttributeOf, {literal:userDef}, *]",227,0.23529411764705882,0,-1.0,-1.0,-1.0
"0.13: [reportSum, reportQuotient, {literal:userDef}, *]",228,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.26: [reportEquals, reportAttributeOf, {literal:userDef}, *]",229,0.2647058823529412,0.14950166112956811,-1.0,-1.0,-1.0
"0.65: [doIf, reportLessThan, {literal:userDef}, *]",230,0.6470588235294118,0.2757475083056478,-1.0,-1.0,-1.0
"0.40: [script, turn, {literal:userDef}, *]",231,0.39705882352941174,0.26245847176079734,-1.0,-1.0,-1.0
"0.85: [script, doBroadcast, {literal:userDef}, *]",232,0.8529411764705882,0.5880398671096345,-1.0,-1.0,-1.0
"0.40: [reportNot, reportEquals, {literal:userDef}, *]",233,0.39705882352941174,0.10299003322259136,-1.0,-1.0,-1.0
"0.13: [doSetVar, reportDifference, {literal:userDef}, *]",234,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.26: [doUntil, reportLessThan, {literal:userDef}, *]",235,0.2647058823529412,0.10631229235880399,-1.0,-1.0,-1.0
"0.13: [reportMonadic, reportProduct, {literal:userDef}, *]",236,0.1323529411764706,0,-1.0,-1.0,-1.0
"0.54: [doIfElse, reportEquals, {literal:userDef}, *]",237,0.5441176470588235,0.26578073089701,-1.0,-1.0,-1.0
