,,cochangescore0,cochangescore1,cochangescore2,cochangescore3,cochangescore4,keymove0,keymove1,keymove2,keymove3,keymove4,jump0,jump1,jump2,jump3,jump4,movetomouse0,movetomouse1,movetomouse2,movetomouse3,movetomouse4,costopall0,costopall1,costopall2,costopall3,costopall4
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinear100 object at 0x12e2402d0>,0.746268656716418,0.125,0.27906976744186046,0.44897959183673475,0.509090909090909,0.7749999999999999,0.7466666666666666,0.7865168539325844,0.782608695652174,0.761904761904762,0.6,0.7894736842105263,0.6250000000000001,0.45161290322580644,0.4848484848484849,0.06896551724137931,0.30769230769230765,0.4,0.35294117647058826,0.34782608695652173,0.5,0,0.28571428571428575,0.2222222222222222,0.45454545454545453
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinear10 object at 0x1126ff390>,0.7213114754098361,0.711864406779661,0.65625,0.4313725490196078,0.6666666666666667,0.7160493827160495,0.763157894736842,0.7160493827160495,0.8055555555555556,0.7674418604651162,0.6,0.7692307692307693,0.6250000000000001,0.5,0.4848484848484849,0.08,0.26666666666666666,0.4,0.25,0.380952380952381,0.5714285714285715,0,0.28571428571428575,0.25,0.43478260869565216
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinearModel object at 0x12e1fdfd0>,0.7333333333333333,0.6984126984126984,0.6206896551724138,0.47058823529411764,0.7333333333333334,0.8,0.763157894736842,0.8,0.8405797101449276,0.7906976744186046,0.6,0.6666666666666665,0.5384615384615384,0.5333333333333333,0.4827586206896552,0.2105263157894737,0.28571428571428575,0.30769230769230765,0.14285714285714285,0.4285714285714285,0.0,0,0.33333333333333337,0.0,0.2222222222222222
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP1 object at 0x1126ff110>,0.7936507936507938,0.711864406779661,0.5964912280701754,0.5882352941176471,0.806451612903226,0.7948717948717948,0.8157894736842106,0.7906976744186046,0.8285714285714285,0.8095238095238095,0.5925925925925926,0.7027027027027029,0.6153846153846153,0.5625000000000001,0.5925925925925926,0.0,0.30769230769230765,0.4444444444444444,0.2857142857142857,0.18181818181818182,0.0,0,0.0,0.0,0.0
0.3,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP01 object at 0x12e2b1d50>,0.7936507936507938,0.7017543859649122,0.5925925925925926,0.5882352941176471,0.8070175438596492,0.8,0.810126582278481,0.7764705882352941,0.8181818181818182,0.8048780487804879,0.5833333333333334,0.7428571428571429,0.6666666666666666,0.6250000000000001,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinear100 object at 0x12e2402d0>,0.819672131147541,0.6785714285714286,0.5517241379310344,0.6285714285714286,0.7419354838709677,0.7764705882352942,0.7848101265822784,0.7179487179487181,0.782608695652174,0.7816091954022989,0.5882352941176471,0.6153846153846153,0.5333333333333333,0.4444444444444444,0.4,0.28571428571428564,0.28571428571428575,0.0,0.0,0.3157894736842105,0.0,0,0.0,0.0,0.2608695652173913
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinear10 object at 0x1126ff390>,0.819672131147541,0.6984126984126984,0.5862068965517241,0.576271186440678,0.7241379310344827,0.7594936708860759,0.794871794871795,0.7710843373493975,0.7941176470588235,0.761904761904762,0.5882352941176471,0.6486486486486486,0.5333333333333333,0.4444444444444444,0.41379310344827586,0.19999999999999998,0.28571428571428575,0.2857142857142857,0.0,0.15384615384615383,0.0,0,0.0,0.0,0.2608695652173913
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinearModel object at 0x12e1fdfd0>,0.8387096774193549,0.7,0.6,0.5599999999999999,0.7407407407407408,0.7792207792207793,0.8433734939759037,0.7764705882352941,0.84375,0.8333333333333333,0.689655172413793,0.6060606060606061,0.5714285714285714,0.5,0.48000000000000004,0.25000000000000006,0.28571428571428575,0.0,0.0,0.0,0.0,0,0.0,0.0,0.13333333333333333
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP1 object at 0x1126ff110>,0.8524590163934426,0.6885245901639345,0.6,0.5769230769230769,0.7796610169491526,0.7792207792207793,0.8433734939759037,0.7951807228915662,0.84375,0.8235294117647057,0.64,0.7222222222222223,0.689655172413793,0.5333333333333333,0.6153846153846153,0.0,0.30769230769230765,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0.4,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP01 object at 0x12e2b1d50>,0.8000000000000002,0.6545454545454545,0.6551724137931034,0.5882352941176471,0.7796610169491526,0.7532467532467532,0.8536585365853658,0.8,0.8307692307692308,0.8192771084337349,0.4545454545454545,0.7428571428571429,0.6666666666666666,0.6875000000000001,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinear100 object at 0x12e2402d0>,0.41025641025641024,0.696969696969697,0.6071428571428571,0.2777777777777778,0.7999999999999999,0.6857142857142856,0.8837209302325582,0.8118811881188119,0.5531914893617021,0.7307692307692308,0.625,0.4117647058823529,0.5714285714285714,0.5806451612903226,0.3448275862068966,0.0,0.30769230769230765,0.0,0.0,0.0,0.0,0,0.4444444444444445,0.0,0.3
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinear10 object at 0x1126ff390>,0.8064516129032259,0.5964912280701754,0.6875,0.6296296296296297,0.7666666666666666,0.72,0.8674698795180724,0.7000000000000001,0.7164179104477612,0.7764705882352942,0.625,0.7317073170731707,0.5185185185185186,0.5806451612903226,0.4,0.0,0.30769230769230765,0.2857142857142857,0.0,0.0,0.0,0,0.0,0.0,0.39999999999999997
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinearModel object at 0x12e1fdfd0>,0.8387096774193549,0.6440677966101694,0.6451612903225807,0.7169811320754716,0.75,0.736842105263158,0.8705882352941177,0.7294117647058824,0.7812499999999999,0.7804878048780488,0.6153846153846153,0.7222222222222223,0.5925925925925927,0.41379310344827586,0.6153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP1 object at 0x1126ff110>,0.8387096774193549,0.6440677966101694,0.6875,0.6923076923076923,0.7419354838709677,0.7466666666666667,0.8941176470588236,0.7469879518072289,0.746268656716418,0.7674418604651162,0.64,0.7027027027027029,0.6153846153846153,0.41379310344827586,0.5599999999999999,0.0,0.30769230769230765,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0.5,<classifiers.svm_classifiers.SVM_Linear.SVMLinearP01 object at 0x12e2b1d50>,0.819672131147541,0.6181818181818182,0.6206896551724138,0.6666666666666666,0.7419354838709677,0.7532467532467532,0.8941176470588236,0.725,0.8059701492537312,0.7586206896551724,0.47619047619047616,0.7567567567567568,0.64,0.5806451612903226,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
