name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.15: [{direction}, *]",0,0.1523809523809524,0,-1.0,-1.0,-1.0
"0.57: [{evaluateCustomBlock:userDef}, *]",1,0.5714285714285714,0.5075757575757576,-1.0,-1.0,-1.0
"0.25: [{getCostumeIdx}, *]",2,0.24761904761904763,0.2159090909090909,-1.0,-1.0,-1.0
"0.11: [{getTimer}, *]",3,0.11428571428571428,0,-1.0,-1.0,-1.0
"0.45: [{literal:Stage}, *]",4,0.44761904761904764,0.42803030303030304,-1.0,-1.0,-1.0
"0.53: [{literal:all}, *]",5,0.5333333333333333,0.29924242424242425,-1.0,-1.0,-1.0
"0.22: [{literal:back}, *]",6,0.21904761904761905,0.25,-1.0,-1.0,-1.0
"0.26: [{literal:color}, *]",7,0.2571428571428571,0.16287878787878787,-1.0,-1.0,-1.0
"0.44: [{literal:down arrow}, *]",8,0.4380952380952381,0.26515151515151514,-1.0,-1.0,-1.0
"0.41: [{literal:ghost}, *]",9,0.4095238095238095,0.3712121212121212,-1.0,-1.0,-1.0
"0.66: [{literal:left arrow}, *]",10,0.6571428571428571,0.4128787878787879,-1.0,-1.0,-1.0
"0.41: [{literal:mouse-pointer}, *]",11,0.4095238095238095,0.2727272727272727,-1.0,-1.0,-1.0
"0.47: [{literal:myself}, *]",12,0.4666666666666667,0.3484848484848485,-1.0,-1.0,-1.0
"0.66: [{literal:right arrow}, *]",13,0.6571428571428571,0.4166666666666667,-1.0,-1.0,-1.0
"0.51: [{literal:space}, *]",14,0.5142857142857142,0.36742424242424243,-1.0,-1.0,-1.0
"0.57: [{literal:up arrow}, *]",15,0.5714285714285714,0.38636363636363635,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",16,1.0,0.9924242424242424,-1.0,-1.0,-1.0
"0.22: [{reportMouseDown}, *]",17,0.21904761904761905,0.18181818181818182,-1.0,-1.0,-1.0
"0.20: [{reportMouseX}, *]",18,0.2,0.15151515151515152,-1.0,-1.0,-1.0
"0.14: [{reportMouseY}, *]",19,0.14285714285714285,0.12878787878787878,-1.0,-1.0,-1.0
"0.50: [{script}, *]",20,0.5047619047619047,0.48484848484848486,-1.0,-1.0,-1.0
"0.81: [{var:userDef}, *]",21,0.8095238095238095,0.5454545454545454,-1.0,-1.0,-1.0
"1.00: [{varMenu:userDef}, *]",22,1.0,0.6212121212121212,-1.0,-1.0,-1.0
"0.36: [{xPosition}, *]",23,0.3619047619047619,0.2765151515151515,-1.0,-1.0,-1.0
"0.33: [{yPosition}, *]",24,0.3333333333333333,0.2765151515151515,-1.0,-1.0,-1.0
"0.30: [script, {bounceOffEdge}, *]",25,0.29523809523809524,0.10606060606060606,-1.0,-1.0,-1.0
"0.20: [script, {clearEffects}, *]",26,0.2,0.19696969696969696,-1.0,-1.0,-1.0
"0.12: [script, {doResetTimer}, *]",27,0.12380952380952381,0.10227272727272728,-1.0,-1.0,-1.0
"0.23: [script, {doStopAllSounds}, *]",28,0.22857142857142856,0.1893939393939394,-1.0,-1.0,-1.0
"0.43: [script, {doWearNextCostume}, *]",29,0.42857142857142855,0.4810606060606061,-1.0,-1.0,-1.0
