,11,21,31,41,51,61,71,81,91,101,111,121,131,141,151,161,171,181,191,201,211,221,231,241,251,261,271,281,291,301,311,321,331,341,351,361,371,381,391,401,411
0,75.0909090909091,75.0909090909091,98.33333333333333,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,79.93548387096774,70.0,71.0,72.0,73.0,73.0,74.0,75.0,75.0,75.0,76.0,76.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
1,112.63636363636363,112.63636363636363,78.66666666666666,66.61290322580645,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,69.0,72.0,72.0,73.0,74.0,74.0,74.0,75.0,75.0,75.0,75.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0
2,112.63636363636363,112.63636363636363,78.66666666666666,93.25806451612902,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,70.51219512195122,58.0,58.0,58.0,59.0,63.0,67.0,70.0,72.0,73.0,74.0,74.0,74.0,74.0,75.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0
3,150.1818181818182,150.1818181818182,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0
4,150.1818181818182,150.1818181818182,98.33333333333333,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,68.0,71.0,71.0,71.0,71.0,71.0,72.0,73.0,73.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,75.0,76.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0
5,37.54545454545455,37.54545454545455,19.666666666666664,13.32258064516129,40.29268292682927,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,80.98039215686275,73.0,74.0,74.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0
6,187.72727272727272,187.72727272727272,98.33333333333333,93.25806451612902,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,80.58536585365854,72.0,72.0,73.0,73.0,75.0,75.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
7,37.54545454545455,37.54545454545455,19.666666666666664,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032,106.58064516129032
8,150.1818181818182,150.1818181818182,177.0,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,133.2258064516129,68.0,70.0,70.0,70.0,70.0,71.0,73.0,75.0,75.0,75.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0
9,37.54545454545455,37.54545454545455,19.666666666666664,66.61290322580645,100.73170731707317,100.73170731707317,100.73170731707317,100.73170731707317,100.73170731707317,100.73170731707317,100.73170731707317,100.73170731707317,100.73170731707317,100.73170731707317,100.73170731707317,60.0,65.0,66.0,66.0,68.0,68.0,68.0,70.0,71.0,72.0,74.0,75.0,75.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,78.0,78.0,78.0
