name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.17: [{direction}, *]",0,0.17391304347826086,0,-1.0,-1.0,-1.0
"0.48: [{evaluateCustomBlock:userDef}, *]",1,0.4782608695652174,0.5325077399380805,-1.0,-1.0,-1.0
"0.20: [{getCostumeIdx}, *]",2,0.1956521739130435,0.22910216718266255,-1.0,-1.0,-1.0
"0.13: [{getTimer}, *]",3,0.13043478260869565,0,-1.0,-1.0,-1.0
"0.30: [{literal:Stage}, *]",4,0.30434782608695654,0.4520123839009288,-1.0,-1.0,-1.0
"0.48: [{literal:all}, *]",5,0.4782608695652174,0.3498452012383901,-1.0,-1.0,-1.0
"0.22: [{literal:back}, *]",6,0.21739130434782608,0.24458204334365324,-1.0,-1.0,-1.0
"0.30: [{literal:color}, *]",7,0.30434782608695654,0.17337461300309598,-1.0,-1.0,-1.0
"0.43: [{literal:ghost}, *]",8,0.43478260869565216,0.3746130030959752,-1.0,-1.0,-1.0
"0.17: [{literal:left arrow}, *]",9,0.17391304347826086,0.5263157894736842,-1.0,-1.0,-1.0
"0.72: [{literal:mouse-pointer}, *]",10,0.717391304347826,0.25386996904024767,-1.0,-1.0,-1.0
"0.52: [{literal:myself}, *]",11,0.5217391304347826,0.3622291021671827,-1.0,-1.0,-1.0
"0.17: [{literal:right arrow}, *]",12,0.17391304347826086,0.5294117647058824,-1.0,-1.0,-1.0
"0.35: [{literal:space}, *]",13,0.34782608695652173,0.4179566563467492,-1.0,-1.0,-1.0
"0.17: [{literal:up arrow}, *]",14,0.17391304347826086,0.47678018575851394,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",15,1.0,0.9938080495356038,-1.0,-1.0,-1.0
"0.26: [{reportMouseDown}, *]",16,0.2608695652173913,0.1826625386996904,-1.0,-1.0,-1.0
"0.43: [{reportMouseX}, *]",17,0.43478260869565216,0.12693498452012383,-1.0,-1.0,-1.0
"0.26: [{reportMouseY}, *]",18,0.2608695652173913,0.11455108359133127,-1.0,-1.0,-1.0
"0.48: [{script}, *]",19,0.4782608695652174,0.49226006191950467,-1.0,-1.0,-1.0
"0.59: [{var:userDef}, *]",20,0.5869565217391305,0.6253869969040248,-1.0,-1.0,-1.0
"0.28: [{xPosition}, *]",21,0.2826086956521739,0.30340557275541796,-1.0,-1.0,-1.0
"0.24: [{yPosition}, *]",22,0.2391304347826087,0.30030959752321984,-1.0,-1.0,-1.0
"0.20: [script, {clear}, *]",23,0.1956521739130435,0,-1.0,-1.0,-1.0
