,11,21,31,41,51,61,71,81,91,101,111,121,131,141,151,161,171,181,191,201,211,221,231,241,251,261,271,281,287
0,0.48101265822784806,0.7735849056603773,0.752,0.8305084745762712,0.7358490566037736,0.693069306930693,0.7184466019417476,0.7378640776699028,0.736842105263158,0.7358490566037736,0.743362831858407,0.736842105263158,0.7592592592592593,0.7387387387387387,0.7142857142857142,0.7407407407407408,0.7387387387387387,0.7339449541284404,0.7339449541284404,0.7289719626168225,0.8,0.7289719626168225,0.7450980392156863,0.7476635514018691,0.7428571428571428,0.7358490566037736,0.7428571428571428,0.7142857142857142,0.7307692307692308
1,0.7627118644067796,0.8,0.6804123711340208,0.6875,0.7169811320754718,0.7102803738317756,0.7130434782608696,0.6942148760330579,0.6902654867256637,0.6842105263157895,0.7339449541284404,0.7563025210084033,0.8073394495412843,0.8034188034188033,0.7317073170731706,0.7521367521367521,0.7768595041322315,0.7889908256880733,0.7777777777777777,0.8,0.793103448275862,0.7567567567567568,0.7407407407407408,0.7706422018348624,0.8000000000000002,0.7924528301886793,0.7572815533980584,0.7378640776699028,0.7307692307692308
2,0.49382716049382713,0.5833333333333334,0.6190476190476191,0.6046511627906976,0.6021505376344087,0.6782608695652174,0.6601941747572816,0.6415094339622641,0.64,0.6666666666666666,0.7,0.6947368421052631,0.6222222222222222,0.6881720430107526,0.7346938775510204,0.7647058823529411,0.7184466019417476,0.8041237113402062,0.8000000000000002,0.6881720430107526,0.7676767676767676,0.7755102040816326,0.7692307692307692,0.7722772277227723,0.7346938775510204,0.7474747474747474,0.712871287128713,0.6990291262135921,0.7307692307692308
3,0.7567567567567568,0.7499999999999999,0.6304347826086957,0.7407407407407408,0.6666666666666666,0.5714285714285714,0.6881720430107526,0.7346938775510204,0.7307692307692308,0.6727272727272727,0.6788990825688074,0.6964285714285714,0.7522935779816514,0.7567567567567568,0.7522935779816514,0.7706422018348624,0.7500000000000001,0.7766990291262137,0.7572815533980584,0.7547169811320756,0.7238095238095238,0.7272727272727272,0.7256637168141592,0.6915887850467289,0.709090909090909,0.6857142857142857,0.7238095238095238,0.7058823529411765,0.7307692307692308
4,0.7272727272727272,0.6666666666666666,0.7083333333333334,0.7157894736842104,0.7676767676767676,0.74,0.7551020408163266,0.792079207920792,0.8080808080808082,0.7843137254901961,0.7755102040816326,0.7878787878787878,0.8118811881188118,0.7446808510638298,0.7254901960784313,0.74,0.7254901960784313,0.7070707070707072,0.6857142857142857,0.7706422018348624,0.761904761904762,0.7818181818181817,0.7706422018348624,0.7850467289719626,0.7058823529411765,0.7378640776699028,0.7378640776699028,0.7358490566037736,0.7307692307692308
5,0.7924528301886793,0.6379310344827586,0.6491228070175439,0.6666666666666666,0.5882352941176471,0.6285714285714286,0.6363636363636365,0.6915887850467289,0.6530612244897959,0.631578947368421,0.7272727272727272,0.7474747474747474,0.7676767676767676,0.7524752475247525,0.7524752475247525,0.7115384615384615,0.7450980392156863,0.7115384615384615,0.7407407407407408,0.7010309278350516,0.7551020408163266,0.74,0.72,0.761904761904762,0.7272727272727272,0.7070707070707072,0.6862745098039216,0.6458333333333334,0.7307692307692308
6,0.7045454545454546,0.7047619047619048,0.7850467289719626,0.7311827956989247,0.8514851485148515,0.803921568627451,0.792079207920792,0.78,0.761904761904762,0.761904761904762,0.7636363636363636,0.74,0.7157894736842104,0.673076923076923,0.7592592592592593,0.7358490566037736,0.7474747474747474,0.7450980392156863,0.7647058823529411,0.7722772277227723,0.7378640776699028,0.7346938775510204,0.7326732673267328,0.7254901960784313,0.7476635514018691,0.761904761904762,0.7115384615384615,0.6923076923076923,0.7307692307692308
7,0.4,0.43589743589743596,0.7878787878787878,0.717391304347826,0.7083333333333334,0.7628865979381443,0.7346938775510204,0.7155963302752293,0.693069306930693,0.7326732673267328,0.6534653465346535,0.6603773584905661,0.6981132075471698,0.6666666666666666,0.7476635514018691,0.7307692307692308,0.7254901960784313,0.7476635514018691,0.7407407407407408,0.7407407407407408,0.7027027027027027,0.7378640776699028,0.7647058823529411,0.7551020408163266,0.7499999999999999,0.7659574468085107,0.7722772277227723,0.7184466019417476,0.7307692307692308
8,0.7474747474747474,0.6138613861386139,0.6538461538461539,0.6909090909090909,0.7572815533980584,0.631578947368421,0.6292134831460674,0.5555555555555556,0.6444444444444445,0.6947368421052631,0.7368421052631577,0.7010309278350516,0.7070707070707072,0.7843137254901961,0.7524752475247525,0.7346938775510204,0.7474747474747474,0.712871287128713,0.7272727272727272,0.7551020408163266,0.792079207920792,0.78,0.761904761904762,0.761904761904762,0.7326732673267328,0.7047619047619048,0.7184466019417476,0.7272727272727272,0.7307692307692308
9,0.6428571428571429,0.6785714285714285,0.712871287128713,0.631578947368421,0.6346153846153846,0.5858585858585857,0.7207207207207207,0.7378640776699028,0.7169811320754718,0.6923076923076923,0.6785714285714285,0.7102803738317756,0.712871287128713,0.6990291262135921,0.7524752475247525,0.7326732673267328,0.780952380952381,0.8037383177570094,0.7962962962962963,0.7889908256880733,0.7777777777777777,0.7962962962962963,0.7889908256880733,0.7115384615384615,0.712871287128713,0.7184466019417476,0.7,0.7428571428571428,0.7307692307692308
