,,cochangescore0,cochangescore1,cochangescore2,cochangescore3,cochangescore4,keymove0,keymove1,keymove2,keymove3,keymove4,jump0,jump1,jump2,jump3,jump4,movetomouse0,movetomouse1,movetomouse2,movetomouse3,movetomouse4,costopall0,costopall1,costopall2,costopall3,costopall4
0.3,0.5,0.5384615384615384,0.47368421052631576,0.5365853658536586,0.5531914893617021,0.5909090909090908,0.7567567567567567,0.7733333333333334,0.7499999999999999,0.8405797101449275,0.7951807228915664,0.5714285714285715,0.6857142857142857,0.5833333333333334,0.42857142857142855,0.48000000000000004,0.22222222222222224,0.28571428571428575,0.30769230769230765,0.23529411764705882,0.5555555555555556,0.0,0,0.0,0.0,0.11111111111111112
0.3,0.6,0.5384615384615384,0.47368421052631576,0.5365853658536586,0.5531914893617021,0.5909090909090908,0.7567567567567567,0.7733333333333334,0.7499999999999999,0.8405797101449275,0.7951807228915664,0.5714285714285715,0.6857142857142857,0.5833333333333334,0.42857142857142855,0.48000000000000004,0.22222222222222224,0.28571428571428575,0.30769230769230765,0.23529411764705882,0.5555555555555556,0.0,0,0.0,0.0,0.11111111111111112
0.4,0.2,0.6399999999999999,0.4761904761904762,0.5714285714285715,0.47619047619047616,0.4878048780487804,0.7532467532467532,0.8148148148148148,0.8048780487804877,0.8333333333333334,0.7951807228915664,0.5517241379310344,0.6666666666666667,0.6153846153846153,0.45161290322580644,0.6153846153846153,0.26666666666666666,0.28571428571428575,0.0,0.0,0.0,0.0,0,0.0,0.0,0.14285714285714288
0.4,0.3,0.6399999999999999,0.4761904761904762,0.5714285714285715,0.47619047619047616,0.4878048780487804,0.7532467532467532,0.8148148148148148,0.8048780487804877,0.8333333333333334,0.7951807228915664,0.5517241379310344,0.6666666666666667,0.6153846153846153,0.45161290322580644,0.6153846153846153,0.26666666666666666,0.28571428571428575,0.0,0.0,0.0,0.0,0,0.0,0.0,0.14285714285714288
0.4,0.4,0.6399999999999999,0.4761904761904762,0.5714285714285715,0.47619047619047616,0.4878048780487804,0.7532467532467532,0.8148148148148148,0.8048780487804877,0.8333333333333334,0.7951807228915664,0.5517241379310344,0.6666666666666667,0.6153846153846153,0.45161290322580644,0.6153846153846153,0.26666666666666666,0.28571428571428575,0.0,0.0,0.0,0.0,0,0.0,0.0,0.14285714285714288
0.4,0.5,0.6399999999999999,0.4761904761904762,0.5714285714285715,0.47619047619047616,0.4878048780487804,0.7532467532467532,0.8148148148148148,0.8048780487804877,0.8333333333333334,0.7951807228915664,0.5517241379310344,0.6666666666666667,0.6153846153846153,0.45161290322580644,0.6153846153846153,0.26666666666666666,0.28571428571428575,0.0,0.0,0.0,0.0,0,0.0,0.0,0.14285714285714288
0.4,0.6,0.6399999999999999,0.4761904761904762,0.5714285714285715,0.47619047619047616,0.4878048780487804,0.7532467532467532,0.8148148148148148,0.8048780487804877,0.8333333333333334,0.7951807228915664,0.5517241379310344,0.6666666666666667,0.6153846153846153,0.45161290322580644,0.6153846153846153,0.26666666666666666,0.28571428571428575,0.0,0.0,0.0,0.0,0,0.0,0.0,0.14285714285714288
0.5,0.2,0.72,0.5333333333333332,0.5714285714285715,0.5238095238095238,0.6363636363636364,0.72,0.8101265822784809,0.7073170731707318,0.7941176470588235,0.759493670886076,0.5925925925925926,0.7058823529411765,0.64,0.5882352941176471,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.18181818181818182
0.5,0.3,0.72,0.5333333333333332,0.5714285714285715,0.5238095238095238,0.6363636363636364,0.72,0.8101265822784809,0.7073170731707318,0.7941176470588235,0.759493670886076,0.5925925925925926,0.7058823529411765,0.64,0.5882352941176471,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.18181818181818182
0.5,0.4,0.72,0.5333333333333332,0.5714285714285715,0.5238095238095238,0.6363636363636364,0.72,0.8101265822784809,0.7073170731707318,0.7941176470588235,0.759493670886076,0.5925925925925926,0.7058823529411765,0.64,0.5882352941176471,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.18181818181818182
0.5,0.5,0.72,0.5333333333333332,0.5714285714285715,0.5238095238095238,0.6363636363636364,0.72,0.8101265822784809,0.7073170731707318,0.7941176470588235,0.759493670886076,0.5925925925925926,0.7058823529411765,0.64,0.5882352941176471,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.18181818181818182
0.5,0.6,0.72,0.5333333333333332,0.5714285714285715,0.5238095238095238,0.6363636363636364,0.72,0.8101265822784809,0.7073170731707318,0.7941176470588235,0.759493670886076,0.5925925925925926,0.7058823529411765,0.64,0.5882352941176471,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.18181818181818182
