,,cochangescore0,cochangescore1,cochangescore2,cochangescore3,cochangescore4,keymove0,keymove1,keymove2,keymove3,keymove4,jump0,jump1,jump2,jump3,jump4,movetomouse0,movetomouse1,movetomouse2,movetomouse3,movetomouse4,costopall0,costopall1,costopall2,costopall3,costopall4
0.1,1,0.52,0.4897959183673469,0.4888888888888889,0.3333333333333333,0.5384615384615384,0.7710843373493976,0.7605633802816901,0.8354430379746836,0.78125,0.7532467532467533,0.56,0.5945945945945946,0.6153846153846153,0.5882352941176471,0.45454545454545453,0.4347826086956522,0.25,0.3333333333333333,0.5925925925925926,0.5454545454545454,0.4444444444444445,0,0.25,0.4,0.4615384615384615
0.2,1,0.5416666666666667,0.5306122448979592,0.4888888888888889,0.46511627906976744,0.6538461538461539,0.6987951807228916,0.7945205479452055,0.7749999999999999,0.8484848484848485,0.7341772151898734,0.6153846153846153,0.5555555555555556,0.6666666666666665,0.6666666666666666,0.6206896551724139,0.34782608695652173,0.3,0.37499999999999994,0.5,0.5384615384615384,0.1818181818181818,0,0.0,0.5,0.25
0.3,1,0.5833333333333334,0.5454545454545454,0.45833333333333337,0.5217391304347826,0.6071428571428571,0.8048780487804877,0.8157894736842105,0.8433734939759037,0.8,0.8311688311688312,0.6153846153846153,0.7058823529411765,0.5599999999999999,0.6470588235294118,0.64,0.14285714285714288,0.37499999999999994,0.30769230769230765,0.4761904761904762,0.6363636363636365,0.3333333333333333,0,0.5,0.4,0.13333333333333333
0.4,1,0.6909090909090908,0.6086956521739131,0.5581395348837209,0.5909090909090909,0.6538461538461539,0.7857142857142858,0.8157894736842105,0.810126582278481,0.8484848484848485,0.7804878048780488,0.6,0.742857142857143,0.4166666666666667,0.5161290322580646,0.5925925925925926,0.14285714285714288,0.5,0.3333333333333333,0.47058823529411764,0.5263157894736842,0.3333333333333333,0,0.7499999999999999,0.5,0.14285714285714288
0.5,1,0.6521739130434783,0.41860465116279066,0.5581395348837209,0.5660377358490566,0.6037735849056604,0.7848101265822786,0.8354430379746837,0.8095238095238095,0.835820895522388,0.8292682926829269,0.4827586206896552,0.7894736842105262,0.6666666666666667,0.6451612903225806,0.5,0.0,0.5333333333333333,0.15384615384615383,0.5,0.47058823529411764,0.22222222222222224,0,0.33333333333333337,0.5,0.16666666666666669
