,11,21,31,41,51,61,71,81,91,101,111,121,131,141,151,161,171,181,191,201,211,221,231,241,251,261,271,281,291,301,311,321,331,341,351,361,371,381,391,401,411
0,262.8181818181818,334.0,187.0,241.0,243.99999999999997,224.0,210.0,155.0,166.0,182.0,188.0,181.0,166.0,161.0,164.0,162.0,154.0,164.0,169.0,167.0,153.0,161.0,157.0,158.0,162.0,168.0,169.0,171.0,176.0,180.0,181.0,182.0,183.0,183.0,183.0,184.0,187.0,187.0,188.0,189.0,189.0
