name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.16: [{direction}, *]",0,0.1619047619047619,0,-1.0,-1.0,-1.0
"0.55: [{evaluateCustomBlock:userDef}, *]",1,0.5523809523809524,0.5037878787878788,-1.0,-1.0,-1.0
"0.25: [{getCostumeIdx}, *]",2,0.24761904761904763,0.19318181818181818,-1.0,-1.0,-1.0
"0.12: [{getTimer}, *]",3,0.12380952380952381,0,-1.0,-1.0,-1.0
"0.46: [{literal:Stage}, *]",4,0.45714285714285713,0.4393939393939394,-1.0,-1.0,-1.0
"0.51: [{literal:all}, *]",5,0.5142857142857142,0.29545454545454547,-1.0,-1.0,-1.0
"0.20: [{literal:back}, *]",6,0.2,0.22348484848484848,-1.0,-1.0,-1.0
"0.30: [{literal:color}, *]",7,0.29523809523809524,0.18181818181818182,-1.0,-1.0,-1.0
"0.43: [{literal:down arrow}, *]",8,0.42857142857142855,0.2727272727272727,-1.0,-1.0,-1.0
"0.42: [{literal:ghost}, *]",9,0.41904761904761906,0.3560606060606061,-1.0,-1.0,-1.0
"0.66: [{literal:left arrow}, *]",10,0.6571428571428571,0.4166666666666667,-1.0,-1.0,-1.0
"0.42: [{literal:mouse-pointer}, *]",11,0.41904761904761906,0.2689393939393939,-1.0,-1.0,-1.0
"0.46: [{literal:myself}, *]",12,0.45714285714285713,0.32954545454545453,-1.0,-1.0,-1.0
"0.66: [{literal:right arrow}, *]",13,0.6571428571428571,0.42424242424242425,-1.0,-1.0,-1.0
"0.52: [{literal:space}, *]",14,0.5238095238095238,0.38636363636363635,-1.0,-1.0,-1.0
"0.56: [{literal:up arrow}, *]",15,0.5619047619047619,0.39015151515151514,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",16,1.0,0.9924242424242424,-1.0,-1.0,-1.0
"0.21: [{reportMouseDown}, *]",17,0.20952380952380953,0.16666666666666666,-1.0,-1.0,-1.0
"0.16: [{reportMouseX}, *]",18,0.1619047619047619,0.13257575757575757,-1.0,-1.0,-1.0
"0.12: [{reportMouseY}, *]",19,0.12380952380952381,0.11363636363636363,-1.0,-1.0,-1.0
"0.50: [{script}, *]",20,0.49523809523809526,0.49242424242424243,-1.0,-1.0,-1.0
"0.83: [{var:userDef}, *]",21,0.8285714285714286,0.5568181818181818,-1.0,-1.0,-1.0
"1.00: [{varMenu:userDef}, *]",22,1.0,0.6325757575757576,-1.0,-1.0,-1.0
"0.36: [{xPosition}, *]",23,0.3619047619047619,0.2765151515151515,-1.0,-1.0,-1.0
"0.36: [{yPosition}, *]",24,0.3619047619047619,0.2689393939393939,-1.0,-1.0,-1.0
"0.28: [script, {bounceOffEdge}, *]",25,0.2761904761904762,0.11742424242424243,-1.0,-1.0,-1.0
"0.21: [script, {clearEffects}, *]",26,0.20952380952380953,0.17045454545454544,-1.0,-1.0,-1.0
"0.14: [script, {doResetTimer}, *]",27,0.14285714285714285,0,-1.0,-1.0,-1.0
"0.26: [script, {doStopAllSounds}, *]",28,0.2571428571428571,0.1856060606060606,-1.0,-1.0,-1.0
"0.45: [script, {doWearNextCostume}, *]",29,0.44761904761904764,0.4772727272727273,-1.0,-1.0,-1.0
"0.50: [script, {evaluateCustomBlock:userDef}, *]",30,0.49523809523809526,0.4772727272727273,-1.0,-1.0,-1.0
"0.23: [reportEquals, {getCostumeIdx}, *]",31,0.22857142857142856,0.15151515151515152,-1.0,-1.0,-1.0
"0.83: [script, {hide}, *]",32,0.8285714285714286,0.7537878787878788,-1.0,-1.0,-1.0
