name,id,supportA,supportB,jdYes,jdNo,confidenceYes
"0.21: [{direction}, *]",0,0.20930232558139536,0,-1.0,-1.0,-1.0
"0.42: [{evaluateCustomBlock:userDef}, *]",1,0.4186046511627907,0.5061349693251533,-1.0,-1.0,-1.0
"0.19: [{getCostumeIdx}, *]",2,0.18604651162790697,0.2116564417177914,-1.0,-1.0,-1.0
"0.12: [{getTimer}, *]",3,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.30: [{literal:Stage}, *]",4,0.3023255813953488,0.450920245398773,-1.0,-1.0,-1.0
"0.53: [{literal:all}, *]",5,0.5348837209302325,0.3558282208588957,-1.0,-1.0,-1.0
"0.42: [{literal:ghost}, *]",6,0.4186046511627907,0.3558282208588957,-1.0,-1.0,-1.0
"0.16: [{literal:left arrow}, *]",7,0.16279069767441862,0.5276073619631901,-1.0,-1.0,-1.0
"0.72: [{literal:mouse-pointer}, *]",8,0.7209302325581395,0.25153374233128833,-1.0,-1.0,-1.0
"0.51: [{literal:myself}, *]",9,0.5116279069767442,0.3619631901840491,-1.0,-1.0,-1.0
"0.16: [{literal:right arrow}, *]",10,0.16279069767441862,0.5337423312883436,-1.0,-1.0,-1.0
"0.33: [{literal:space}, *]",11,0.32558139534883723,0.42024539877300615,-1.0,-1.0,-1.0
"0.16: [{literal:up arrow}, *]",12,0.16279069767441862,0.46932515337423314,-1.0,-1.0,-1.0
"1.00: [{literal:userDef}, *]",13,1.0,0.9938650306748467,-1.0,-1.0,-1.0
"0.23: [{reportMouseDown}, *]",14,0.23255813953488372,0.18404907975460122,-1.0,-1.0,-1.0
"0.42: [{reportMouseX}, *]",15,0.4186046511627907,0.1196319018404908,-1.0,-1.0,-1.0
"0.28: [{reportMouseY}, *]",16,0.27906976744186046,0.10736196319018405,-1.0,-1.0,-1.0
"0.44: [{script}, *]",17,0.4418604651162791,0.48773006134969327,-1.0,-1.0,-1.0
"0.63: [{var:userDef}, *]",18,0.627906976744186,0.6349693251533742,-1.0,-1.0,-1.0
"0.26: [{xPosition}, *]",19,0.2558139534883721,0.29754601226993865,-1.0,-1.0,-1.0
"0.21: [{yPosition}, *]",20,0.20930232558139536,0.30368098159509205,-1.0,-1.0,-1.0
"0.21: [script, {clear}, *]",21,0.20930232558139536,0,-1.0,-1.0,-1.0
"0.19: [script, {clearEffects}, *]",22,0.18604651162790697,0.17791411042944785,-1.0,-1.0,-1.0
"0.16: [script, {doStamp}, *]",23,0.16279069767441862,0,-1.0,-1.0,-1.0
"0.12: [script, {doStopAllSounds}, *]",24,0.11627906976744186,0.20245398773006135,-1.0,-1.0,-1.0
"0.30: [script, {doWearNextCostume}, *]",25,0.3023255813953488,0.4815950920245399,-1.0,-1.0,-1.0
"0.37: [script, {evaluateCustomBlock:userDef}, *]",26,0.37209302325581395,0.4723926380368098,-1.0,-1.0,-1.0
"0.14: [reportEquals, {getCostumeIdx}, *]",27,0.13953488372093023,0.17177914110429449,-1.0,-1.0,-1.0
"0.74: [script, {hide}, *]",28,0.7441860465116279,0.7914110429447853,-1.0,-1.0,-1.0
"0.14: [reportMonadic, {literal:abs}, *]",29,0.13953488372093023,0,-1.0,-1.0,-1.0
"0.16: [reportTouchingObject, {literal:edge}, *]",30,0.16279069767441862,0.21779141104294478,-1.0,-1.0,-1.0
"0.12: [reportMonadic, {literal:floor}, *]",31,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.28: [reportTouchingObject, {literal:mouse-pointer}, *]",32,0.27906976744186046,0.19938650306748465,-1.0,-1.0,-1.0
"0.16: [reportKeyPressed, {literal:space}, *]",33,0.16279069767441862,0.24539877300613497,-1.0,-1.0,-1.0
"0.12: [reportMonadic, {literal:sqrt}, *]",34,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.14: [reportKeyPressed, {literal:up arrow}, *]",35,0.13953488372093023,0.36503067484662577,-1.0,-1.0,-1.0
"0.33: [reportTouchingColor, {literal:userDef}, *]",36,0.32558139534883723,0.2668711656441718,-1.0,-1.0,-1.0
"0.12: [reportOr, {literal:userDef}, *]",37,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.30: [reportProduct, {literal:userDef}, *]",38,0.3023255813953488,0.3220858895705521,-1.0,-1.0,-1.0
"0.23: [reportAttributeOf, {literal:userDef}, *]",39,0.23255813953488372,0.27300613496932513,-1.0,-1.0,-1.0
"0.28: [reportDifference, {literal:userDef}, *]",40,0.27906976744186046,0.2361963190184049,-1.0,-1.0,-1.0
"0.12: [reportModulus, {literal:userDef}, *]",41,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.14: [reportKeyPressed, {literal:userDef}, *]",42,0.13953488372093023,0.2883435582822086,-1.0,-1.0,-1.0
"0.77: [reportTouchingObject, {literal:userDef}, *]",43,0.7674418604651163,0.5276073619631901,-1.0,-1.0,-1.0
"0.19: [reportSum, {literal:userDef}, *]",44,0.18604651162790697,0.19325153374233128,-1.0,-1.0,-1.0
"0.67: [reportRandom, {literal:userDef}, *]",45,0.6744186046511628,0.4815950920245399,-1.0,-1.0,-1.0
"0.44: [reportLessThan, {literal:userDef}, *]",46,0.4418604651162791,0.49693251533742333,-1.0,-1.0,-1.0
"0.47: [reportEquals, {literal:userDef}, *]",47,0.46511627906976744,0.549079754601227,-1.0,-1.0,-1.0
"0.33: [reportQuotient, {literal:userDef}, *]",48,0.32558139534883723,0.1687116564417178,-1.0,-1.0,-1.0
"0.49: [script, {removeClone}, *]",49,0.4883720930232558,0.34355828220858897,-1.0,-1.0,-1.0
"0.14: [reportAnd, {reportMouseDown}, *]",50,0.13953488372093023,0.1411042944785276,-1.0,-1.0,-1.0
"0.12: [reportListContainsItem, {var:userDef}, *]",51,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.14: [reportListItem, {var:userDef}, *]",52,0.13953488372093023,0,-1.0,-1.0,-1.0
"0.16: [reportSum, {var:userDef}, *]",53,0.16279069767441862,0.12883435582822086,-1.0,-1.0,-1.0
"0.12: [reportMonadic, {var:userDef}, *]",54,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.44: [reportEquals, {var:userDef}, *]",55,0.4418604651162791,0.46319018404907975,-1.0,-1.0,-1.0
"0.12: [reportModulus, {var:userDef}, *]",56,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.19: [reportDifference, {var:userDef}, *]",57,0.18604651162790697,0.15337423312883436,-1.0,-1.0,-1.0
"0.21: [reportQuotient, {var:userDef}, *]",58,0.20930232558139536,0.1441717791411043,-1.0,-1.0,-1.0
"0.16: [reportStringSize, {var:userDef}, *]",59,0.16279069767441862,0,-1.0,-1.0,-1.0
"0.44: [reportLessThan, {var:userDef}, *]",60,0.4418604651162791,0.4294478527607362,-1.0,-1.0,-1.0
"0.19: [reportLetter, {var:userDef}, *]",61,0.18604651162790697,0,-1.0,-1.0,-1.0
"0.28: [reportProduct, {var:userDef}, *]",62,0.27906976744186046,0.27300613496932513,-1.0,-1.0,-1.0
"0.12: [reportLessThan, {xPosition}, *]",63,0.11627906976744186,0.1901840490797546,-1.0,-1.0,-1.0
"0.12: [reportDifference, {xPosition}, *]",64,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.14: [reportLessThan, {yPosition}, *]",65,0.13953488372093023,0.2085889570552147,-1.0,-1.0,-1.0
"0.16: [sprite:userDef, script, {clearEffects}, *]",66,0.16279069767441862,0.16257668711656442,-1.0,-1.0,-1.0
"0.14: [doForever, script, {doWearNextCostume}, *]",67,0.13953488372093023,0.13496932515337423,-1.0,-1.0,-1.0
"0.14: [doRepeat, script, {doWearNextCostume}, *]",68,0.13953488372093023,0.2116564417177914,-1.0,-1.0,-1.0
"0.33: [sprite:userDef, script, {evaluateCustomBlock:userDef}, *]",69,0.32558139534883723,0.3895705521472393,-1.0,-1.0,-1.0
"0.14: [doIf, script, {evaluateCustomBlock:userDef}, *]",70,0.13953488372093023,0,-1.0,-1.0,-1.0
"0.12: [doWarp, script, {evaluateCustomBlock:userDef}, *]",71,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.14: [doIfElse, script, {evaluateCustomBlock:userDef}, *]",72,0.13953488372093023,0,-1.0,-1.0,-1.0
"0.72: [sprite:userDef, script, {hide}, *]",73,0.7209302325581395,0.7576687116564417,-1.0,-1.0,-1.0
"0.33: [doIf, script, {hide}, *]",74,0.32558139534883723,0.3588957055214724,-1.0,-1.0,-1.0
"0.21: [doIfElse, script, {hide}, *]",75,0.20930232558139536,0.15950920245398773,-1.0,-1.0,-1.0
"0.28: [script, doTellTo, {list}, *]",76,0.27906976744186046,0.40797546012269936,-1.0,-1.0,-1.0
"0.28: [doTellTo, reifyScript, {list}, *]",77,0.27906976744186046,0.40797546012269936,-1.0,-1.0,-1.0
"0.28: [script, doTellTo, {literal:Stage}, *]",78,0.27906976744186046,0.40797546012269936,-1.0,-1.0,-1.0
"0.12: [reportLessThan, reportMonadic, {literal:abs}, *]",79,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.42: [script, doStopThis, {literal:all}, *]",80,0.4186046511627907,0.2822085889570552,-1.0,-1.0,-1.0
"0.14: [script, doDeleteFromList, {literal:all}, *]",81,0.13953488372093023,0.10122699386503067,-1.0,-1.0,-1.0
"0.19: [script, goToLayer, {literal:back}, *]",82,0.18604651162790697,0.22392638036809817,-1.0,-1.0,-1.0
"0.37: [script, goToLayer, {literal:front}, *]",83,0.37209302325581395,0.42024539877300615,-1.0,-1.0,-1.0
"0.33: [script, setEffect, {literal:ghost}, *]",84,0.32558139534883723,0.3098159509202454,-1.0,-1.0,-1.0
"0.33: [script, changeEffect, {literal:ghost}, *]",85,0.32558139534883723,0.27300613496932513,-1.0,-1.0,-1.0
"0.21: [doIfElse, reportTouchingObject, {literal:mouse-pointer}, *]",86,0.20930232558139536,0.1165644171779141,-1.0,-1.0,-1.0
"0.42: [script, doGotoObject, {literal:mouse-pointer}, *]",87,0.4186046511627907,0,-1.0,-1.0,-1.0
"0.21: [script, doFaceTowards, {literal:mouse-pointer}, *]",88,0.20930232558139536,0,-1.0,-1.0,-1.0
"0.12: [reportNot, reportTouchingObject, {literal:mouse-pointer}, *]",89,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.49: [script, createClone, {literal:myself}, *]",90,0.4883720930232558,0.3496932515337423,-1.0,-1.0,-1.0
"0.14: [script, doStopThis, {literal:other scripts in sprite}, *]",91,0.13953488372093023,0.2607361963190184,-1.0,-1.0,-1.0
"0.35: [script, receiveInteraction, {literal:pressed}, *]",92,0.3488372093023256,0.3588957055214724,-1.0,-1.0,-1.0
"0.16: [script, doGotoObject, {literal:random position}, *]",93,0.16279069767441862,0.11042944785276074,-1.0,-1.0,-1.0
"0.12: [reportProduct, reportMonadic, {literal:sin}, *]",94,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.19: [script, receiveKey, {literal:space}, *]",95,0.18604651162790697,0.2085889570552147,-1.0,-1.0,-1.0
"0.12: [script, doStopThis, {literal:this script}, *]",96,0.11627906976744186,0.22085889570552147,-1.0,-1.0,-1.0
"0.19: [script, setYPosition, {literal:userDef}, *]",97,0.18604651162790697,0.12576687116564417,-1.0,-1.0,-1.0
"0.19: [doWaitUntil, reportLessThan, {literal:userDef}, *]",98,0.18604651162790697,0,-1.0,-1.0,-1.0
"0.14: [doWaitUntil, reportEquals, {literal:userDef}, *]",99,0.13953488372093023,0.13803680981595093,-1.0,-1.0,-1.0
"0.12: [reportSum, reportDifference, {literal:userDef}, *]",100,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.12: [script, doAddToList, {literal:userDef}, *]",101,0.11627906976744186,0.10122699386503067,-1.0,-1.0,-1.0
"0.16: [script, doGotoObject, {literal:userDef}, *]",102,0.16279069767441862,0.2085889570552147,-1.0,-1.0,-1.0
"0.44: [script, setScale, {literal:userDef}, *]",103,0.4418604651162791,0.48773006134969327,-1.0,-1.0,-1.0
"0.16: [script, turnLeft, {literal:userDef}, *]",104,0.16279069767441862,0.1411042944785276,-1.0,-1.0,-1.0
"0.42: [script, doPlaySoundUntilDone, {literal:userDef}, *]",105,0.4186046511627907,0.5705521472392638,-1.0,-1.0,-1.0
"0.12: [script, setXPosition, {literal:userDef}, *]",106,0.11627906976744186,0.13190184049079753,-1.0,-1.0,-1.0
"0.21: [gotoXY, reportRandom, {literal:userDef}, *]",107,0.20930232558139536,0.2147239263803681,-1.0,-1.0,-1.0
"0.37: [doIf, reportEquals, {literal:userDef}, *]",108,0.37209302325581395,0.4539877300613497,-1.0,-1.0,-1.0
"0.12: [evaluateCustomBlock:userDef, reportSum, {literal:userDef}, *]",109,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.12: [doChangeVar, reportQuotient, {literal:userDef}, *]",110,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.19: [script, doBroadcastAndWait, {literal:userDef}, *]",111,0.18604651162790697,0.1656441717791411,-1.0,-1.0,-1.0
"0.16: [reportAnd, reportEquals, {literal:userDef}, *]",112,0.16279069767441862,0.20245398773006135,-1.0,-1.0,-1.0
"0.14: [gotoXY, reportSum, {literal:userDef}, *]",113,0.13953488372093023,0,-1.0,-1.0,-1.0
"0.53: [script, playSound, {literal:userDef}, *]",114,0.5348837209302325,0.4662576687116564,-1.0,-1.0,-1.0
"0.19: [reportAnd, reportLessThan, {literal:userDef}, *]",115,0.18604651162790697,0.1687116564417178,-1.0,-1.0,-1.0
"0.12: [reportLessThan, reportDifference, {literal:userDef}, *]",116,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.53: [script, doRepeat, {literal:userDef}, *]",117,0.5348837209302325,0.5613496932515337,-1.0,-1.0,-1.0
"0.28: [doIf, reportTouchingColor, {literal:userDef}, *]",118,0.27906976744186046,0.22085889570552147,-1.0,-1.0,-1.0
"0.65: [script, forward, {literal:userDef}, *]",119,0.6511627906976745,0.3619631901840491,-1.0,-1.0,-1.0
"0.26: [doIfElse, reportLessThan, {literal:userDef}, *]",120,0.2558139534883721,0.25153374233128833,-1.0,-1.0,-1.0
"0.19: [doSetVar, reportProduct, {literal:userDef}, *]",121,0.18604651162790697,0.17177914110429449,-1.0,-1.0,-1.0
"0.26: [script, doFaceTowards, {literal:userDef}, *]",122,0.2558139534883721,0.1411042944785276,-1.0,-1.0,-1.0
"0.65: [script, doSwitchToCostume, {literal:userDef}, *]",123,0.6511627906976745,0.8466257668711656,-1.0,-1.0,-1.0
"0.16: [doUntil, reportEquals, {literal:userDef}, *]",124,0.16279069767441862,0.24233128834355827,-1.0,-1.0,-1.0
"0.12: [reportProduct, reportDifference, {literal:userDef}, *]",125,0.11627906976744186,0,-1.0,-1.0,-1.0
"0.16: [script, doSayFor, {literal:userDef}, *]",126,0.16279069767441862,0.29141104294478526,-1.0,-1.0,-1.0
